LSOA11CD,"(0, '15,069 < 30,138 ft2 (1,400 < 2,800 m2)')","(0, '3,013 < 15,069 ft2 (280 < 1,400 m2)')","(0, '30,138 ft2 > (2,800 m2)')","(0, '< 3,013 ft2 (280m2)')",FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodCyct,FoodCyc15n,FoodCart,FoodCar15n,PointsDens,0-18,19-34,35-49,50-64,65+,Cars: No cars or vans in household; measures: Value,Cars: 1 car or van in household; measures: Value,Cars: 2 cars or vans in household; measures: Value,Cars: 3 cars or vans in household; measures: Value,Cars: 4 or more cars or vans in household; measures: Value,WA_HubDist,WA_NUMPOINTS(500m),WA_NUMPOINTS(1km),WA_NUMPOINTS(2km),pop_den,employee/pop
E01001362,0,0,0,0,7,3,10,100,8,7,7,10,0,0.25210084,0.136788049,0.241363212,0.259103641,0.110644258,0.42074364,0.352250489,0.146771037,0.068493151,0.011741683,470.691,1,3,8,87.75092175,0.324929972
E01001363,0,0,0,0,10,4,10,100,8,9,10,10,0,0.258027523,0.133600917,0.235091743,0.239678899,0.133600917,0.40552017,0.390658174,0.154989384,0.040339703,0.008492569,879.105,0,1,7,128.8987435,0.112385321
E01001364,0,0,0,0,13,1,10,49,9,8,10,10,0,0.222778473,0.163329161,0.201501877,0.254693367,0.157697121,0.399224806,0.40503876,0.143410853,0.044573643,0.007751938,819.335,0,2,7,134.6251053,0.095744681
E01001365,0,0,0,0,10,2,10,100,9,8,8,10,0,0.24812362,0.126269316,0.235320088,0.258278146,0.13200883,0.362711864,0.386440678,0.183050847,0.050847458,0.016949153,1069.408,0,1,9,48.82517784,0.298454746
E01001366,0,0,0,0,12,2,10,100,9,7,8,10,0,0.254507986,0.145285935,0.257083977,0.238021638,0.105100464,0.379373849,0.384898711,0.165745856,0.064456722,0.005524862,712.986,0,2,12,113.9084507,0.208655332
E01001367,0,0,0,1,4,4,10,100,7,9,7,10,0.492,0.25942156,0.152059597,0.23006135,0.273006135,0.085451358,0.557874763,0.29601518,0.123339658,0.017077799,0.0056926,112.022,1,2,8,112.2479095,0.459246275
E01001368,0,0,0,0,10,2,10,100,8,7,8,10,0,0.217798595,0.152224824,0.226580796,0.254683841,0.148711944,0.287280702,0.370614035,0.228070175,0.089912281,0.024122807,638.136,0,2,12,132.7117327,0.100702576
E01001369,0,0,0,0,5,4,10,100,7,9,7,10,0,0.238481013,0.136202532,0.252151899,0.255189873,0.117974684,0.436190476,0.333333333,0.173333333,0.034285714,0.022857143,296.881,1,2,8,131.5789474,0.233417722
E01001370,0,0,0,0,9,3,10,100,8,9,7,10,0,0.219267436,0.172102358,0.23181134,0.26693427,0.109884596,0.323308271,0.404135338,0.180451128,0.07518797,0.016917293,551.917,0,3,12,44.44692239,0.486201706
E01001371,0,0,0,0,8,3,10,100,7,9,7,10,0,0.279470199,0.148344371,0.232229581,0.235761589,0.10419426,0.368686869,0.422558923,0.153198653,0.043771044,0.011784512,458.061,1,2,8,111.8518519,0.14392936
E01001372,0,0,0,0,5,2,10,100,7,9,7,10,0,0.281478102,0.145072993,0.251368613,0.239963504,0.082116788,0.39959432,0.403651116,0.15010142,0.036511156,0.010141988,363.924,1,2,8,170.4510109,0.178832117
E01001373,0,0,0,0,8,2,10,100,8,8,7,10,0,0.244198895,0.159668508,0.264640884,0.24198895,0.089502762,0.402912621,0.417475728,0.138349515,0.033980583,0.007281553,380.676,1,2,9,117.9921773,0.268508287
E01001374,0,0,0,0,9,9,10,100,8,10,8,10,0,0.191737288,0.159427966,0.287076271,0.253177966,0.108580508,0.339130435,0.51552795,0.132919255,0.009937888,0.002484472,397.945,2,8,29,145.4545455,0.148305085
E01001375,0,0,0,0,10,8,10,100,9,10,8,10,0,0.218461538,0.126769231,0.214769231,0.304,0.136,0.226628895,0.566572238,0.181303116,0.02266289,0.002832861,729.379,0,5,31,117.3285199,0.212307692
E01001376,0,0,0,0,10,8,10,100,8,10,8,10,0,0.192615385,0.157538462,0.247384615,0.272,0.130461538,0.441453567,0.467025572,0.078061911,0.012113055,0.001345895,684.55,0,5,30,104.5016077,0.153846154
E01001377,0,0,0,0,5,9,10,100,7,10,7,10,0,0.206592113,0.157739847,0.168334314,0.29841083,0.168922896,0.286908078,0.472144847,0.204735376,0.030640669,0.005571031,563.076,1,7,28,89.13955929,0.18599176
E01001379,0,0,0,0,7,7,10,100,8,10,7,10,0,0.229569557,0.122894573,0.222083593,0.302557704,0.122894573,0.231311707,0.568406206,0.177715092,0.018335684,0.004231312,403.315,1,8,30,120.3453453,0.172177168
E01001380,0,0,0,0,8,10,10,100,8,10,7,10,0,0.182967033,0.151098901,0.271428571,0.248351648,0.146153846,0.343832021,0.497375328,0.13648294,0.020997375,0.001312336,582.059,1,8,23,103.6446469,0.181868132
E01001381,0,0,0,0,5,10,10,100,7,10,7,10,0,0.184732824,0.167430025,0.295165394,0.236641221,0.116030534,0.502710027,0.382113821,0.101626016,0.012195122,0.001355014,434.431,1,4,31,68.89901823,1.260559796
E01001382,0,0,0,0,4,7,10,100,6,10,6,10,0,0.229403409,0.134232955,0.176846591,0.288352273,0.171164773,0.218085106,0.533687943,0.209219858,0.028368794,0.010638298,237.366,1,10,21,69.05345758,0.146306818
E01001383,0,0,0,0,7,9,10,100,7,10,7,10,0,0.197652872,0.16553428,0.245213095,0.269302038,0.122297715,0.335347432,0.459214502,0.173716012,0.024169184,0.00755287,334.156,3,9,18,139.9308557,0.148239654
E01001384,0,0,0,1,5,9,10,100,7,10,6,10,0.918,0.231055901,0.144099379,0.276397516,0.248447205,0.1,0.314623338,0.514032496,0.138847858,0.026587888,0.005908419,260.304,1,9,19,147.8420569,0.275776398
E01001385,0,0,0,0,2,9,10,100,6,10,6,10,0,0.216134859,0.152919928,0.217940999,0.279951836,0.133052378,0.310344828,0.514242879,0.155922039,0.014992504,0.004497751,156.796,2,7,20,103.6828964,0.238410596
E01001386,0,0,0,0,6,9,10,100,7,10,7,10,0,0.190758294,0.158767773,0.254739336,0.268364929,0.127369668,0.295238095,0.51292517,0.171428571,0.016326531,0.004081633,379.368,1,10,24,54.73411154,0.701421801
E01001387,0,0,0,0,6,9,10,100,7,10,7,10,0,0.160365059,0.182529335,0.271186441,0.252281617,0.133637549,0.41654979,0.436185133,0.120617111,0.019635344,0.007012623,357.426,2,13,22,61.04257859,1.237940026
E01001388,0,0,0,0,5,10,10,100,7,10,6,10,0,0.230769231,0.163910855,0.232207045,0.230050324,0.143062545,0.508748318,0.382234186,0.083445491,0.020188425,0.00538358,200.271,6,7,20,78.10218978,0.742631201
E01001389,0.5,0.5,0,0,4,10,10,100,6,10,6,10,1.434,0.205471478,0.151920838,0.291618161,0.221769499,0.129220023,0.439393939,0.41046832,0.139118457,0.009641873,0.00137741,142.528,3,8,20,123.1541219,0.468568102
E01001390,0,0,0,0,4,7,10,100,6,10,6,10,0,0.178108497,0.187710034,0.278444551,0.248679789,0.107057129,0.375328084,0.473753281,0.111548556,0.032808399,0.00656168,618.045,0,3,12,135.6119792,0.189630341
E01001391,0,0,0,0,5,7,10,100,7,10,7,10,0,0.158469945,0.233979136,0.310978639,0.21609538,0.0804769,0.500727802,0.387190684,0.091703057,0.016011645,0.004366812,451.417,1,4,13,152.0392749,0.124689518
E01001392,0,0,0,0,4,5,10,100,6,10,6,10,0,0.199475066,0.150656168,0.272440945,0.236745407,0.140682415,0.279699248,0.508270677,0.178947368,0.027067669,0.006015038,544.252,0,3,10,118.9138577,0.146981627
E01001393,0,0,0,0,8,7,10,100,8,10,7,10,0,0.18249883,0.191389799,0.335049134,0.206364062,0.084698175,0.435041716,0.443384982,0.097735399,0.016686532,0.007151371,649.78,0,3,13,119.0529248,0.228357511
E01001394,0,0,0,0,7,5,10,100,7,10,9,10,0,0.17535545,0.185887309,0.264876251,0.225908373,0.147972617,0.4203125,0.4015625,0.1453125,0.028125,0.0046875,633.649,0,4,12,110.0869565,0.219589258
E01001395,0,0,0,0,14,1,10,83,10,9,10,10,0,0.220248668,0.184724689,0.236234458,0.251036116,0.107756069,0.385483871,0.433870968,0.140322581,0.032258065,0.008064516,676.403,0,2,11,70.43369475,0.09473061
E01001396,0,0,0,0,4,8,10,100,7,10,7,10,0,0.144272446,0.173374613,0.2625387,0.261919505,0.157894737,0.334637965,0.414872798,0.181996086,0.052837573,0.015655577,325.257,1,3,14,109.1954023,0.281114551
E01001397,0,0,0,0,12,2,10,100,10,10,10,10,0,0.22165169,0.20453573,0.254172015,0.218656397,0.100984168,0.340996169,0.445721584,0.172413793,0.034482759,0.006385696,856.111,0,4,9,78.18668451,0.153615747
E01001398,0,0,0,0,6,8,10,100,7,10,6,10,0,0.224459359,0.119313945,0.212527964,0.274422073,0.169276659,0.122199593,0.423625255,0.305498982,0.112016293,0.036659878,383.992,1,3,17,76.76016027,0.142431022
E01001399,0,0,0,0,4,5,10,100,7,10,6,10,0,0.14893617,0.171631206,0.163120567,0.295035461,0.221276596,0.126252505,0.404809619,0.354709419,0.078156313,0.036072144,779.669,0,2,16,58.09641533,0.192198582
E01001400,0,0,0,0,6,6,10,100,7,10,7,10,0,0.162720097,0.143897996,0.162112933,0.25136612,0.279902854,0.187393526,0.402044293,0.29471891,0.088586031,0.02725724,951.269,0,2,13,67.58309397,0.213114754
E01001401,0,0,0,0,6,6,10,100,7,10,7,10,0,0.218236173,0.160687593,0.198804185,0.256352765,0.165919283,0.189620758,0.463073852,0.26746507,0.05988024,0.01996008,284.288,2,3,17,90.71186441,0.144992526
E01001402,0,0,0,1,5,7,10,100,7,10,6,10,0.285,0.167581047,0.155610973,0.244887781,0.266832918,0.165087282,0.179450072,0.432706223,0.276410999,0.0723589,0.039073806,438.228,2,3,10,57.13878598,0.330174564
E01001403,0,0,0,0,7,6,10,100,8,10,7,10,0,0.201434549,0.161984459,0.186491333,0.249850568,0.200239091,0.227488152,0.442338073,0.244865719,0.064770932,0.020537125,859.124,0,2,9,45.19178822,0.209205021
E01001404,0,0,0,0,8,4,10,100,9,10,7,10,0,0.200774693,0.147191737,0.217559716,0.27178825,0.162685604,0.224761905,0.426666667,0.260952381,0.068571429,0.019047619,879.284,0,2,8,29.96711163,0.132343447
E01001405,0,0,0,0,7,10,10,100,7,10,7,10,0,0.133159269,0.138903394,0.203133159,0.221932115,0.302872063,0.288863109,0.487238979,0.179814385,0.035962877,0.00812065,455.15,2,6,17,69.48476052,0.229765013
E01001406,0,0,0,1,2,9,10,100,6,10,6,10,0.98,0.208891596,0.145554202,0.257612667,0.264311815,0.12362972,0.317037037,0.471111111,0.161481481,0.035555556,0.014814815,120.707,2,4,16,80.45075943,0.306942753
E01001407,0,0,0,0,7,4,10,100,10,10,9,10,0,0.240506329,0.155515371,0.215792646,0.250753466,0.137432188,0.208809135,0.399673736,0.283849918,0.081566069,0.026101142,1479.278,0,0,10,16.07869742,0.294153104
E01001408,0,1,0,0,3,8,10,100,6,10,6,10,0.687,0.241217799,0.118266979,0.245901639,0.269906323,0.12470726,0.251709986,0.493844049,0.212038304,0.031463748,0.010943912,156.75,3,4,11,117.3076923,0.183840749
E01001409,0,0,0,0,10,4,10,100,10,10,9,10,0,0.235198262,0.18685497,0.209125475,0.249864204,0.118957089,0.310173697,0.480148883,0.165012407,0.032258065,0.012406948,926.778,0,2,16,97.56226815,0.20640956
E01001410,0,0,0,0,8,2,10,100,12,10,11,10,0,0.270428016,0.197957198,0.224708171,0.225194553,0.081712062,0.418543046,0.414569536,0.140397351,0.025165563,0.001324503,1219.331,0,0,12,129.1457286,0.164883268
E01001411,0,0,0,1,2,9,10,100,6,10,6,10,1.076,0.250391236,0.11789254,0.234220136,0.252999478,0.144496609,0.280632411,0.475625823,0.204216074,0.03030303,0.009222661,82.489,3,4,13,103.119957,0.356285863
E01001412,0,0,0,0,14,0,10,43,12,5,10,10,0,0.183154324,0.197851894,0.161673262,0.27133974,0.18598078,0.17282127,0.366322009,0.302806499,0.094534712,0.06351551,1068.897,0,0,5,1.234645449,1.075749011
E01001413,0,0,0,0,8,5,10,100,8,10,7,10,0,0.193590582,0.108567691,0.171353826,0.300196207,0.226291694,0.112745098,0.433006536,0.326797386,0.102941176,0.024509804,505.186,0,4,10,29.939299,0.176586004
E01001414,0,0,0,0,5,8,10,100,7,10,7,10,0,0.229166667,0.150252525,0.194444444,0.232954545,0.193181818,0.443959243,0.411935953,0.131004367,0.011644833,0.001455604,300.868,2,4,11,40.16227181,0.087121212
E01001415,0,0,0,1,3,7,10,100,6,10,6,10,0.277,0.188772976,0.1609538,0.24639841,0.209637357,0.194237457,0.326440177,0.382570162,0.205317578,0.048744461,0.036927622,44.487,3,3,10,18.5906908,0.654247392
E01001416,0,0,0,0,9,3,10,100,8,10,7,10,0,0.185337243,0.13255132,0.173607038,0.296774194,0.211730205,0.108695652,0.357859532,0.359531773,0.127090301,0.046822742,570.446,0,2,7,52.55856967,0.11202346
E01001417,0,0,0,0,14,2,10,44,12,3,9,9,0,0.194951665,0.15037594,0.146616541,0.266380236,0.241675618,0.063227953,0.304492512,0.397670549,0.153078203,0.081530782,1893.063,0,0,1,3.265921807,0.415145005
E01001418,0,0,0,0,9,5,10,100,8,10,8,10,0,0.187388459,0.132064247,0.198096371,0.268292683,0.214158239,0.302987198,0.389758179,0.230440967,0.059743954,0.017069701,634.027,0,4,12,27.11290323,0.368828079
E01001419,0,0,0,1,7,5,10,100,7,10,7,10,0.15,0.1710403,0.178069353,0.235238988,0.231490159,0.1841612,0.269521411,0.473551637,0.196473552,0.031486146,0.028967254,313.572,1,1,9,32.05166717,0.299906279
E01001420,0,0,0,0,9,4,10,100,8,10,7,10,0,0.199128811,0.180460485,0.21717486,0.248288737,0.154947106,0.251318102,0.455184534,0.224956063,0.04745167,0.021089631,909.76,0,2,11,45.17852123,0.253266957
E01001421,0,0,0,0,5,7,10,100,7,10,7,10,0,0.205780347,0.16300578,0.219075145,0.214450867,0.197687861,0.369747899,0.448179272,0.145658263,0.026610644,0.009803922,664.503,0,3,9,89.35950413,0.161271676
E01001422,0,0,0,0,19,1,8,25,15,1,10,8,0,0.177330896,0.14686167,0.135892748,0.301645338,0.238269348,0.026833631,0.243291592,0.416815742,0.191413238,0.121645796,1745.064,0,0,1,11.21361214,0.204753199
E01001423,0,0,0,0,6,4,10,100,8,10,8,10,0,0.232651023,0.188716925,0.212181727,0.232151772,0.134298552,0.413685848,0.398133748,0.138413686,0.038880249,0.01088647,538.02,0,3,7,104.5407098,0.220668997
E01001424,0,0,0,0,4,7,10,100,8,10,8,10,0,0.252864157,0.199672668,0.227495908,0.235679214,0.084288052,0.546370968,0.375,0.0625,0.012096774,0.004032258,289.707,2,3,7,170.1949861,0.080196399
E01001425,0,0,0,0,7,7,10,100,7,10,7,10,0,0.315243039,0.189712128,0.233600755,0.196790939,0.064653138,0.591587517,0.329715061,0.065128901,0.010854817,0.002713704,459.191,1,5,8,52.68523123,0.283624351
E01001426,0,0,0,0,8,5,10,100,9,10,8,10,0,0.255885363,0.190890481,0.228249744,0.236949846,0.088024565,0.447452229,0.369426752,0.151273885,0.025477707,0.006369427,391.387,1,5,8,63.40038936,0.114636643
E01001427,0,0,0,0,13,3,10,100,10,10,9,10,0,0.25486618,0.187347932,0.218978102,0.242092457,0.096715328,0.510980966,0.398243045,0.071742313,0.014641288,0.004392387,693.204,0,4,10,12.20399376,1.362530414
E01001428,0,0,0,0,8,5,10,100,9,10,8,10,0,0.253588517,0.207868155,0.206273259,0.233386497,0.098883573,0.445171849,0.374795417,0.137479542,0.036006547,0.006546645,849.474,0,4,8,119.4285714,0.12333865
E01001429,0,0.666666667,0.333333333,0,3,8,10,100,6,10,6,10,1.233,0.25198939,0.161424782,0.246305419,0.216369837,0.123910572,0.686067019,0.276014109,0.0335097,0.002645503,0.001763668,112.868,3,3,7,108.42235,0.804092459
E01001430,0,0,0,0,7,7,10,100,8,10,7,10,0,0.30747611,0.178189994,0.213041034,0.22034851,0.080944351,0.592649311,0.358346095,0.041347626,0.004594181,0.003062787,354.6,1,5,8,152.3116438,0.202360877
E01001431,0,0,0,0,12,3,10,100,10,10,9,10,0,0.272580645,0.17688172,0.229569892,0.255913978,0.065053763,0.504885993,0.384364821,0.094462541,0.013029316,0.003257329,677.138,0,6,9,136.9661267,0.102150538
E01001432,0,0,0,0,8,5,10,100,8,10,7,10,0,0.230769231,0.198955366,0.235042735,0.254510921,0.080721747,0.49,0.397142857,0.082857143,0.022857143,0.007142857,344.327,2,4,9,137.3776908,0.172839506
E01001433,0,0,0,0,13,3,10,100,9,8,8,10,0,0.274763564,0.202090592,0.195121951,0.244400199,0.083623693,0.301369863,0.457191781,0.195205479,0.037671233,0.008561644,667.855,0,2,9,60.0777512,0.383773021
E01001434,0,0,0,0,11,3,10,100,9,8,8,10,0,0.254589963,0.17380661,0.214810282,0.249082007,0.107711138,0.246823956,0.430127042,0.217785844,0.076225045,0.029038113,609.32,0,3,10,92.57790368,0.08629131
E01001435,0,0,0,0,7,6,10,100,7,10,7,10,0,0.216358839,0.2176781,0.164907652,0.270448549,0.13060686,0.206543967,0.449897751,0.247443763,0.067484663,0.028629857,386.096,1,3,10,96.25396825,0.087730871
E01001436,0,0,0,0,8,4,10,100,8,10,7,10,0,0.239757208,0.198786039,0.184623166,0.253414264,0.123419322,0.248085758,0.456355283,0.217457887,0.062787136,0.015313936,465.162,1,3,12,101.1253197,0.103692463
E01001437,0,0,1,0,11,3,10,100,9,8,8,10,0.038,0.27006722,0.206801107,0.215895611,0.205614868,0.101621194,0.432323232,0.429292929,0.101010101,0.025252525,0.012121212,533.783,0,3,11,9.57555564,2.108738632
E01001438,0,0,0,1,10,3,10,100,8,8,8,10,0.361,0.22991851,0.212456345,0.193830035,0.24854482,0.115250291,0.280918728,0.480565371,0.169611307,0.061837456,0.007067138,284.06,1,3,12,62.08890495,0.219441211
E01001439,0,0,0,1,3,6,10,100,6,10,6,10,0.476,0.314540059,0.192030521,0.214497669,0.211106401,0.06782535,0.460759494,0.406329114,0.110126582,0.016455696,0.006329114,251.67,1,4,12,112.3868509,0.270453582
E01001440,0,0,0,0,6,6,10,100,7,10,7,10,0,0.25478816,0.181659896,0.188044109,0.237376669,0.138131167,0.318257956,0.453936348,0.167504188,0.046901173,0.013400335,361.451,1,5,14,54.76795931,0.229831689
E01001441,0,0,0,1,5,6,10,100,7,9,7,10,0.3,0.25884434,0.180424528,0.221108491,0.241745283,0.097877358,0.408163265,0.405023548,0.152276295,0.029827316,0.004709576,185.323,1,2,11,50.96153846,0.313089623
E01001442,0,0,0,0,4,6,10,100,7,10,7,10,0,0.313489896,0.181867832,0.192244675,0.203713818,0.108683779,0.486223663,0.379254457,0.108589951,0.019448947,0.006482982,258.645,1,2,7,159.0790617,0.137083561
E01001444,0,0,0,0,13,3,10,61,10,10,9,10,0,0.235325507,0.197972252,0.211846318,0.228388474,0.126467449,0.21630094,0.465517241,0.246081505,0.05015674,0.021943574,409.626,1,2,5,53.97465438,0.143543223
E01001445,0,0,0,0,10,1,10,76,9,8,9,10,0,0.272898369,0.184441656,0.265997491,0.218632371,0.058030113,0.340816327,0.492857143,0.137755102,0.020408163,0.008163265,469.535,1,1,6,22.54118645,0.696675031
E01001446,0,0,0,0,8,6,10,100,8,10,7,10,0,0.23952739,0.172932331,0.207841031,0.263694952,0.116004296,0.30952381,0.459383754,0.166666667,0.046218487,0.018207283,711.28,1,2,6,103.0437189,0.114393126
E01001447,0,0,0,0,13,1,10,84,9,10,9,10,0,0.256410256,0.184149184,0.207459207,0.227505828,0.124475524,0.401021711,0.438058748,0.125159642,0.029374202,0.006385696,889.366,0,2,6,115.2606126,0.103030303
E01001448,0,0,0,0,9,2,10,100,8,10,8,10,0,0.260385005,0.213272543,0.195542047,0.237588652,0.093211753,0.366412214,0.448854962,0.13129771,0.041221374,0.01221374,558.127,0,2,8,125.3333333,0.174772036
E01001449,0,0,0,0,13,2,10,100,9,9,10,10,0,0.279403328,0.199082042,0.188181297,0.23350545,0.099827883,0.304347826,0.450434783,0.182608696,0.053913043,0.008695652,750.226,0,1,8,74.01273885,0.142857143
E01001450,0.25,0.5,0,0.25,3,10,10,100,6,10,6,10,1.119,0.212243254,0.173580346,0.277486911,0.207410391,0.129279098,0.378787879,0.433982684,0.148268398,0.031385281,0.007575758,265.093,5,7,19,69.43512304,0.983487716
E01001451,0,1,0,0,5,6,10,100,7,10,7,10,0.161,0.16466877,0.140694006,0.18170347,0.29022082,0.222712934,0.190620272,0.458396369,0.248108926,0.072617247,0.030257186,214.419,1,7,18,25.57276541,0.195583596
E01001452,0,0,0,0,9,4,10,100,8,10,7,10,0,0.184287812,0.142437592,0.169603524,0.308370044,0.195301028,0.098360656,0.329918033,0.409836066,0.114754098,0.047131148,590.751,0,3,14,21.33124511,0.166666667
E01001453,0,0,0,0,12,2,10,62,9,9,9,10,0,0.213414634,0.106430155,0.186807095,0.260532151,0.232815965,0.139183056,0.409984871,0.295007564,0.10892587,0.046898638,469.27,1,1,13,35.11777302,0.109201774
E01001454,0,0,0,0,11,8,10,100,9,10,8,10,0,0.201764706,0.137058824,0.182352941,0.246470588,0.232352941,0.154545455,0.434848485,0.3,0.086363636,0.024242424,838.531,0,2,12,43.93900233,0.227647059
E01001455,0,0,0,0,5,7,10,100,6,10,6,10,0,0.17218543,0.154966887,0.230463576,0.263576159,0.178807947,0.139414802,0.432013769,0.308089501,0.082616179,0.037865749,760.663,0,3,14,63.41873163,0.147019868
E01001456,0,1,0,0,6,5,10,100,7,10,7,10,0.376,0.21685879,0.134726225,0.155619597,0.304755043,0.188040346,0.087318087,0.417879418,0.357588358,0.097713098,0.03950104,263.23,2,3,13,52.12166729,0.15778098
E01001457,0,1,0,0,6,5,10,100,7,10,7,10,0.377,0.151087596,0.139917695,0.228101117,0.261022928,0.219870664,0.244360902,0.522556391,0.194235589,0.036340852,0.002506266,210.09,2,6,14,64.11609499,0.633156966
E01001458,0,0,0,0,10,3,10,100,9,10,10,10,0,0.25052521,0.183823529,0.255252101,0.236869748,0.073529412,0.522590361,0.376506024,0.073795181,0.024096386,0.003012048,683.995,0,3,10,116.8815224,0.150735294
E01001459,0,0,0,0,8,1,10,100,7,10,8,10,0,0.234126984,0.175170068,0.200680272,0.239795918,0.150226757,0.275179856,0.415467626,0.230215827,0.053956835,0.025179856,931.518,0,2,12,81.44044321,0.145124717
E01001460,0,0,0,0,8,6,10,100,8,10,7,10,0,0.274480712,0.195351137,0.261622156,0.204747774,0.06379822,0.537878788,0.360606061,0.078787879,0.021212121,0.001515152,427.199,1,3,10,164.9265905,0.174579624
E01001461,0,0,0,0,5,4,10,100,7,10,7,10,0,0.211105003,0.216052776,0.214403518,0.259483233,0.09895547,0.544554455,0.355021216,0.082036775,0.012729844,0.005657709,951.454,0,1,10,62.87590736,0.247388675
E01001462,0,0,0,0,13,4,10,100,9,10,8,10,0,0.245933637,0.201691607,0.200390371,0.255692908,0.096291477,0.450094162,0.350282486,0.150659134,0.04519774,0.003766478,741.468,0,3,9,140.8799267,0.128822381
E01001463,0,0,0,0,12,2,10,100,10,10,9,10,0,0.21125908,0.18220339,0.228813559,0.236682809,0.141041162,0.249512671,0.424951267,0.235867446,0.066276803,0.023391813,1342.986,0,0,11,63.10160428,0.170702179
