objectid,lsoa11cd,lsoa11nm,Borough,All Ages,HubName,HubDist,NUMPOINTS(,NUMPOINT_1,NUMPOINT_2
21671,E01004650,Westminster 002C,Westminster,2767 ,1010006108,346.9727366,1,3,48
21945,E01001960,Hammersmith and Fulham 003D,Hammersmith and Fulham,1893 ,1010009643,242.8100514,2,12,28
21946,E01001961,Hammersmith and Fulham 002D,Hammersmith and Fulham,1502 ,1010003942,189.2070205,2,6,27
21973,E01001856,Hammersmith and Fulham 010C,Hammersmith and Fulham,1592 ,1010004432,160.5196131,2,16,46
21974,E01001857,Hammersmith and Fulham 007D,Hammersmith and Fulham,1456 ,1010001808,74.84283792,7,11,48
21975,E01001854,Hammersmith and Fulham 007C,Hammersmith and Fulham,1741 ,1010003968,126.8582153,7,11,51
21976,E01001855,Hammersmith and Fulham 010B,Hammersmith and Fulham,1582 ,1010005850,523.8022002,0,11,51
21977,E01001852,Hammersmith and Fulham 007A,Hammersmith and Fulham,1772 ,1010015076,275.9100966,3,13,51
21978,E01001853,Hammersmith and Fulham 007B,Hammersmith and Fulham,1495 ,1010003968,177.7620705,5,14,45
21980,E01001851,Hammersmith and Fulham 010A,Hammersmith and Fulham,1614 ,1010003968,354.0341559,2,15,52
21981,E01001858,Hammersmith and Fulham 006A,Hammersmith and Fulham,1872 ,1010014579,223.6101826,4,11,38
22290,E01004707,Westminster 006C,Westminster,2200 ,1010006108,452.5691449,1,3,44
22293,E01004705,Westminster 007D,Westminster,1829 ,1010005865,141.7465696,2,5,45
22295,E01004703,Westminster 007B,Westminster,2715 ,1010005865,174.7044662,1,12,43
22296,E01004700,Westminster 016E,Westminster,2137 ,1010006831,345.4997813,7,16,44
22297,E01004701,Westminster 007A,Westminster,1890 ,1010006108,181.7712627,2,4,44
22303,E01004709,Westminster 007E,Westminster,1848 ,1010006108,241.7353723,1,3,47
22406,E01004697,Westminster 016D,Westminster,1829 ,1010003958,464.6099951,9,17,45
22410,E01004696,Westminster 017D,Westminster,1736 ,1010006832,210.179214,7,16,42
22414,E01004695,Westminster 017C,Westminster,1507 ,1010003959,79.5919676,6,16,42
22416,E01004694,Westminster 016C,Westminster,2176 ,1010003957,431.4661617,4,14,47
22418,E01004693,Westminster 017B,Westminster,1709 ,1010003959,277.7874198,7,14,42
22430,E01004699,Westminster 017F,Westminster,2506 ,1010002072,89.0295246,9,16,41
22432,E01004698,Westminster 017E,Westminster,1967 ,1010005859,120.880048,8,15,41
22602,E01032512,Westminster 010F,Westminster,3042 ,1010015791,674.0057661,0,12,44
22603,E01032513,Westminster 010G,Westminster,1385 ,1010003973,478.7235563,2,13,38
22649,E01001946,Hammersmith and Fulham 004D,Hammersmith and Fulham,1641 ,1010005845,321.6069064,2,14,34
22651,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,1747 ,1010014582,300.9963239,4,13,42
22652,E01001945,Hammersmith and Fulham 004C,Hammersmith and Fulham,1646 ,1010005845,346.5081902,3,14,32
22653,E01001942,Hammersmith and Fulham 005D,Hammersmith and Fulham,1806 ,1010005845,280.1630052,3,17,34
22654,E01001943,Hammersmith and Fulham 004A,Hammersmith and Fulham,2112 ,1010003943,90.81229799,8,13,41
22655,E01001940,Hammersmith and Fulham 005B,Hammersmith and Fulham,1472 ,1010003944,229.6838294,3,16,37
22656,E01001941,Hammersmith and Fulham 005C,Hammersmith and Fulham,1753 ,1010003944,180.4132917,6,13,40
22723,E01002856,Kensington and Chelsea 004E,Kensington and Chelsea,1588 ,1010005841,176.5784003,3,9,35
22725,E01002857,Kensington and Chelsea 001E,Kensington and Chelsea,1156 ,1010010836,323.1642413,3,9,40
22726,E01002854,Kensington and Chelsea 001C,Kensington and Chelsea,1025 ,1010010836,240.2077258,3,8,40
22727,E01002855,Kensington and Chelsea 001D,Kensington and Chelsea,1545 ,1010006499,433.832389,3,8,36
22728,E01002852,Kensington and Chelsea 001A,Kensington and Chelsea,1960 ,1010003314,387.8101321,1,7,29
22729,E01002853,Kensington and Chelsea 001B,Kensington and Chelsea,950 ,1010005841,514.5769915,0,8,32
22730,E01002850,Kensington and Chelsea 013D,Kensington and Chelsea,1475 ,1010009153,163.049636,4,12,45
22731,E01002851,Kensington and Chelsea 015D,Kensington and Chelsea,1526 ,1010003885,73.10759222,4,16,49
22975,E01001928,Hammersmith and Fulham 011A,Hammersmith and Fulham,1653 ,1010014579,320.5456604,1,14,40
22976,E01001929,Hammersmith and Fulham 009D,Hammersmith and Fulham,1290 ,1010010835,494.9224981,1,13,41
23046,E01001897,Hammersmith and Fulham 009C,Hammersmith and Fulham,1391 ,1010003944,510.5056635,1,13,41
23047,E01001896,Hammersmith and Fulham 009B,Hammersmith and Fulham,1584 ,1010003944,264.1196119,4,16,42
23049,E01001895,Hammersmith and Fulham 009A,Hammersmith and Fulham,1472 ,1010003944,461.7190171,1,17,40
23051,E01001894,Hammersmith and Fulham 013B,Hammersmith and Fulham,1313 ,1010010835,150.1262304,4,12,42
23053,E01001893,Hammersmith and Fulham 013A,Hammersmith and Fulham,1247 ,1010013864,212.4570309,6,13,42
23055,E01001892,Hammersmith and Fulham 016D,Hammersmith and Fulham,1312 ,1010010075,417.232891,1,18,48
23059,E01001899,Hammersmith and Fulham 013D,Hammersmith and Fulham,1466 ,1010003317,20.7732306,4,11,40
23061,E01001898,Hammersmith and Fulham 013C,Hammersmith and Fulham,1715 ,1010003317,328.5657842,4,14,44
23128,E01002836,Kensington and Chelsea 016D,Kensington and Chelsea,1427 ,1010006807,327.6233583,4,13,44
23129,E01002837,Kensington and Chelsea 016E,Kensington and Chelsea,1363 ,1010002056,360.484355,5,15,42
23130,E01002834,Kensington and Chelsea 013B,Kensington and Chelsea,1546 ,1010002060,206.3235063,5,15,43
23131,E01002835,Kensington and Chelsea 016C,Kensington and Chelsea,1613 ,1010005761,132.1017168,4,12,42
23132,E01002832,Kensington and Chelsea 004D,Kensington and Chelsea,1559 ,1010010710,218.8325622,2,13,40
23133,E01002833,Kensington and Chelsea 007A,Kensington and Chelsea,1379 ,1010010710,196.4243035,2,12,40
23134,E01002830,Kensington and Chelsea 004B,Kensington and Chelsea,1642 ,1010006499,141.6459438,4,10,38
23135,E01002831,Kensington and Chelsea 004C,Kensington and Chelsea,1745 ,1010006499,161.9410468,4,9,38
23136,E01002838,Kensington and Chelsea 020A,Kensington and Chelsea,1321 ,1010002056,165.6365785,4,14,41
23137,E01002839,Kensington and Chelsea 013C,Kensington and Chelsea,1449 ,1010003274,159.1849524,6,13,45
23286,E01001900,Hammersmith and Fulham 013E,Hammersmith and Fulham,1712 ,1010016743,8.039460355,5,12,41
23289,E01001908,Hammersmith and Fulham 015B,Hammersmith and Fulham,1540 ,1010010220,190.6804125,4,17,53
23291,E01001909,Hammersmith and Fulham 015C,Hammersmith and Fulham,1947 ,1010005851,247.6587524,4,19,55
23321,E01001866,Hammersmith and Fulham 012A,Hammersmith and Fulham,1501 ,1010005850,97.3303021,3,9,54
23322,E01001867,Hammersmith and Fulham 012B,Hammersmith and Fulham,1307 ,1010001811,345.5813172,2,13,48
23323,E01001864,Hammersmith and Fulham 006E,Hammersmith and Fulham,1513 ,1010003945,203.6085044,5,9,35
23325,E01001862,Hammersmith and Fulham 005A,Hammersmith and Fulham,1842 ,1010009643,423.8827131,3,13,34
23326,E01001863,Hammersmith and Fulham 006D,Hammersmith and Fulham,1555 ,1010003945,189.0329443,5,10,36
23327,E01001860,Hammersmith and Fulham 006B,Hammersmith and Fulham,1800 ,1010009643,217.6427065,4,8,35
23328,E01001861,Hammersmith and Fulham 006C,Hammersmith and Fulham,1446 ,1010005847,225.9795491,5,7,36
23329,E01001868,Hammersmith and Fulham 012C,Hammersmith and Fulham,1191 ,1010003948,124.7212292,5,11,55
23330,E01001869,Hammersmith and Fulham 010D,Hammersmith and Fulham,1732 ,1010001811,611.8780115,1,15,55
23569,E01002816,Kensington and Chelsea 011C,Kensington and Chelsea,1442 ,1010006872,206.1941217,3,12,44
23572,E01002817,Kensington and Chelsea 011D,Kensington and Chelsea,1496 ,1010006834,203.0529298,3,13,53
23573,E01002896,Kensington and Chelsea 020C,Kensington and Chelsea,1736 ,1010003848,293.2165025,3,15,48
23574,E01002814,Kensington and Chelsea 015A,Kensington and Chelsea,2317 ,1010004430,140.9375489,4,14,56
23575,E01002895,Kensington and Chelsea 020B,Kensington and Chelsea,1410 ,1010005726,227.5845824,4,13,46
23576,E01002815,Kensington and Chelsea 011B,Kensington and Chelsea,1357 ,1010003885,175.5368526,4,16,52
23577,E01002894,Kensington and Chelsea 017D,Kensington and Chelsea,1755 ,1010014621,180.6189748,3,17,48
23578,E01002812,Kensington and Chelsea 013A,Kensington and Chelsea,1962 ,1010003274,223.0250949,3,13,45
23579,E01002893,Kensington and Chelsea 017C,Kensington and Chelsea,1732 ,1010014621,377.3200691,4,16,48
23580,E01002813,Kensington and Chelsea 011A,Kensington and Chelsea,1629 ,1010003885,335.728413,4,14,43
23581,E01002892,Kensington and Chelsea 010E,Kensington and Chelsea,1939 ,1010005761,376.0673444,2,7,41
23583,E01002891,Kensington and Chelsea 010D,Kensington and Chelsea,1448 ,1010006807,616.6621779,0,8,45
23585,E01002890,Kensington and Chelsea 010C,Kensington and Chelsea,1741 ,1010003274,401.0916983,2,11,46
23589,E01002898,Kensington and Chelsea 017E,Kensington and Chelsea,1838 ,1010002060,340.0529907,3,14,47
23967,E01002906,Kensington and Chelsea 002C,Kensington and Chelsea,1783 ,1010003314,460.7389694,1,4,26
23970,E01002907,Kensington and Chelsea 002D,Kensington and Chelsea,1374 ,1010005842,393.6863658,1,2,21
23972,E01002904,Kensington and Chelsea 002A,Kensington and Chelsea,1099 ,1010005842,500.7411399,1,3,22
23974,E01002905,Kensington and Chelsea 002B,Kensington and Chelsea,1472 ,1010003314,503.1133527,0,9,31
23984,E01002908,Kensington and Chelsea 003D,Kensington and Chelsea,1284 ,1010005842,127.2715016,1,3,24
23986,E01002909,Kensington and Chelsea 003E,Kensington and Chelsea,1938 ,1010005841,266.0690218,2,8,34
24005,E01002866,Kensington and Chelsea 009B,Kensington and Chelsea,1644 ,1010015076,503.802377,0,11,51
24006,E01002867,Kensington and Chelsea 009C,Kensington and Chelsea,1765 ,1010003947,246.7712311,2,7,49
24007,E01002864,Kensington and Chelsea 009A,Kensington and Chelsea,1475 ,1010003947,279.4300541,1,10,53
24008,E01002865,Kensington and Chelsea 011E,Kensington and Chelsea,1658 ,1010006834,187.2847737,4,13,49
24013,E01002868,Kensington and Chelsea 009D,Kensington and Chelsea,1606 ,1010005843,258.3318864,1,11,49
24014,E01002869,Kensington and Chelsea 009E,Kensington and Chelsea,1510 ,1010015076,319.2834519,1,11,47
24126,E01001870,Hammersmith and Fulham 012D,Hammersmith and Fulham,1768 ,1010003948,138.3049222,6,14,60
19710,E01004687,Westminster 019A,Westminster,1820 ,1010003873,282.4721115,1,13,34
19714,E01004686,Westminster 015E,Westminster,1609 ,1010010495,115.0104227,2,19,48
19719,E01004684,Westminster 015C,Westminster,1946 ,1010006830,206.5025464,7,18,44
19721,E01004683,Westminster 015B,Westminster,1801 ,1010001309,315.9548716,3,12,45
19722,E01004682,Westminster 016B,Westminster,2138 ,1010003957,195.588316,3,18,44
19726,E01004680,Westminster 015A,Westminster,1509 ,1010010495,239.5538928,2,14,48
19731,E01004689,Westminster 019C,Westminster,1724 ,1010003879,173.9008883,3,5,39
19733,E01004688,Westminster 019B,Westminster,2945 ,1010002059,453.8356711,3,8,36
20329,E01002822,Kensington and Chelsea 016B,Kensington and Chelsea,1206 ,1010005760,181.482455,2,11,34
20330,E01002823,Kensington and Chelsea 014B,Kensington and Chelsea,1497 ,1010003880,278.9839476,3,13,31
20331,E01002820,Kensington and Chelsea 016A,Kensington and Chelsea,1387 ,1010006539,98.51426298,4,11,39
20332,E01002821,Kensington and Chelsea 014A,Kensington and Chelsea,1521 ,1010003880,433.657421,2,10,33
20636,E01033604,Westminster 009J,Westminster,1485 ,1010003956,79.39495329,6,19,40
20637,E01033605,Westminster 009K,Westminster,2190 ,1010006448,90.15526957,4,16,37
20638,E01033602,Westminster 009H,Westminster,1953 ,1010006448,216.9638607,4,18,40
20639,E01033603,Westminster 009I,Westminster,1448 ,1010005393,115.3533224,7,18,42
20641,E01033601,Westminster 009G,Westminster,1711 ,1010005393,303.232991,3,14,38
20946,E01004716,Westminster 011C,Westminster,1934 ,1010006829,395.1914676,3,20,59
20949,E01004717,Westminster 011D,Westminster,1889 ,1010006829,88.02620392,6,19,52
20952,E01004714,Westminster 011B,Westminster,2517 ,1010006829,227.3446872,5,18,49
20954,E01004712,Westminster 008C,Westminster,2167 ,1010005855,46.74294597,7,19,50
20975,E01004670,Westminster 009A,Westminster,2927 ,1010005393,432.1665038,3,15,38
21420,E01002914,Kensington and Chelsea 019E,Kensington and Chelsea,1629 ,1010006804,132.8364698,3,8,35
21428,E01002910,Kensington and Chelsea 019C,Kensington and Chelsea,1505 ,1010002056,195.8901219,2,13,38
21625,E01004762,Westminster 011E,Westminster,2776 ,1010001615,276.7145095,2,10,56
21666,E01004657,Westminster 012A,Westminster,1728 ,1010005856,196.2635599,5,19,48
21675,E01004658,Westminster 012B,Westminster,1809 ,1010010495,77.14730788,3,21,50
21676,E01004659,Westminster 008A,Westminster,2228 ,1010002113,182.6202879,5,16,39
22214,E01033594,Westminster 015G,Westminster,1346 ,1010005858,186.7826355,8,13,37
22215,E01033593,Westminster 015F,Westminster,2328 ,1010005858,182.827035,9,15,37
22220,E01033598,Westminster 009F,Westminster,1432 ,1010006448,322.5562169,1,14,38
22294,E01004702,Westminster 009E,Westminster,2854 ,1010006448,244.9161526,6,15,38
22310,E01004666,Westminster 023B,Westminster,1194 ,1010003873,215.9666935,3,13,39
22312,E01004667,Westminster 023C,Westminster,1721 ,1010003872,156.6125217,2,10,37
22315,E01004662,Westminster 012D,Westminster,2189 ,1010005392,261.4056367,7,18,46
22316,E01004663,Westminster 012E,Westminster,1790 ,1010006830,166.6416036,4,21,48
22317,E01004660,Westminster 008B,Westminster,2451 ,1010005392,38.25200179,7,18,48
22318,E01004661,Westminster 012C,Westminster,2476 ,1010006830,217.8743507,8,21,43
22373,E01004727,Westminster 008D,Westminster,3660 ,1010013757,195.4910739,4,12,44
22376,E01004725,Westminster 003B,Westminster,1710 ,1010005404,565.5704983,0,8,41
22383,E01004728,Westminster 003D,Westminster,1963 ,1010005865,365.7961426,1,11,46
22384,E01004729,Westminster 003E,Westminster,2007 ,1010005865,312.8395672,2,6,48
22420,E01004692,Westminster 019F,Westminster,1665 ,1010002059,550.5411901,0,7,37
22422,E01004691,Westminster 019E,Westminster,1764 ,1010006802,133.0492707,1,6,38
22424,E01004690,Westminster 019D,Westminster,1828 ,1010003873,521.9081114,2,11,33
22732,E01002858,Kensington and Chelsea 014C,Kensington and Chelsea,1369 ,1010003880,101.374235,3,10,34
22733,E01002859,Kensington and Chelsea 012C,Kensington and Chelsea,1622 ,1010003880,438.1017148,1,10,34
23586,E01002818,Kensington and Chelsea 012A,Kensington and Chelsea,1868 ,1010006802,271.6919343,4,6,34
23587,E01002899,Kensington and Chelsea 018A,Kensington and Chelsea,1544 ,1010006804,237.9106852,3,8,37
23588,E01002819,Kensington and Chelsea 012B,Kensington and Chelsea,1463 ,1010002059,136.6667901,3,9,32
23976,E01002902,Kensington and Chelsea 018D,Kensington and Chelsea,1657 ,1010005752,607.7593865,0,8,38
23978,E01002903,Kensington and Chelsea 018E,Kensington and Chelsea,1645 ,1010001590,123.616114,3,5,36
23982,E01002901,Kensington and Chelsea 018C,Kensington and Chelsea,1303 ,1010005752,83.46048141,2,5,36
24009,E01002862,Kensington and Chelsea 014E,Kensington and Chelsea,1279 ,1010003880,142.6017662,3,11,34
24010,E01002863,Kensington and Chelsea 012E,Kensington and Chelsea,1351 ,1010006802,378.7040809,1,9,30
24011,E01002860,Kensington and Chelsea 012D,Kensington and Chelsea,1494 ,1010003880,273.4526475,2,10,33
24012,E01002861,Kensington and Chelsea 014D,Kensington and Chelsea,1251 ,1010003880,209.6850271,3,11,35
19385,E01000930,Camden 020B,Camden,2386 ,1010005402,97.3055007,5,8,32
19387,E01000938,Camden 024B,Camden,2077 ,1010010258,197.1570072,4,23,80
19388,E01000939,Camden 024C,Camden,1583 ,1010010258,111.1862567,8,19,83
19919,E01000936,Camden 024A,Camden,2003 ,1010016350,395.2347218,3,28,91
19920,E01000937,Camden 025B,Camden,2230 ,1010006836,129.3010495,5,24,87
20005,E01000917,Camden 027C,Camden,2301 ,1010003490,152.7816896,10,30,98
20272,E01000914,Camden 028B,Camden,2444 ,1010003983,193.2703598,8,24,95
20275,E01000915,Camden 027A,Camden,1744 ,1010016350,194.6607943,8,22,85
20290,E01000918,Camden 028C,Camden,2381 ,1010003981,276.1094198,3,24,88
20293,E01000919,Camden 028D,Camden,2166 ,1010018577,328.4657157,4,24,87
20531,E01004734,Westminster 018A,Westminster,1898 ,1010018577,125.2597371,6,17,87
20532,E01004735,Westminster 018B,Westminster,1369 ,1010005876,343.8872047,5,19,95
20535,E01004730,Westminster 001D,Westminster,2198 ,1010005404,495.2429876,1,2,40
20947,E01002710,Islington 019D,Islington,1656 ,1010010058,208.082507,3,18,65
20950,E01002711,Islington 021B,Islington,2642 ,1010010469,121.8523185,8,18,76
20953,E01004715,Westminster 013A,Westminster,2747 ,1010003955,50.38958331,6,24,70
20955,E01004713,Westminster 011A,Westminster,2225 ,1010006829,286.0398077,4,23,57
20956,E01004710,Westminster 002D,Westminster,1580 ,1010005402,355.5579733,1,8,34
21111,E01000854,Camden 026D,Camden,2036 ,1010018571,117.1004753,8,22,76
21112,E01000855,Camden 028A,Camden,1747 ,1010005875,157.2175062,5,24,81
21113,E01000852,Camden 026C,Camden,2037 ,1010005875,368.3802483,5,24,85
21114,E01000853,Camden 025A,Camden,1767 ,1010006836,35.25634935,4,26,86
21115,E01000850,Camden 026A,Camden,2253 ,1010018904,150.1768788,5,25,75
21116,E01000851,Camden 026B,Camden,2559 ,1010005853,203.4159,11,21,74
21384,E01004765,Westminster 013D,Westminster,2629 ,1010010085,79.99535517,5,20,64
21411,E01000920,Camden 027D,Camden,2404 ,1010016350,142.4276516,4,21,93
21416,E01000929,Camden 020A,Camden,2264 ,1010018918,185.8101931,4,7,32
21626,E01004763,Westminster 013B,Westminster,2931 ,1010003953,100.0470901,8,19,68
21672,E01004651,Westminster 003A,Westminster,2788 ,1010005404,415.3829105,1,3,41
21729,E01000946,Camden 021B,Camden,2269 ,1010005391,471.7775844,2,12,59
21730,E01000947,Camden 021C,Camden,2308 ,1010003717,50.32805909,5,13,57
21731,E01000944,Camden 023A,Camden,2205 ,1010005391,431.0641566,2,12,61
21732,E01000942,Camden 025D,Camden,2473 ,1010010744,329.4249111,8,21,77
21733,E01000943,Camden 025E,Camden,1144 ,1010006836,237.1062672,4,21,79
21734,E01000940,Camden 024D,Camden,1564 ,1010010258,267.2381012,4,19,88
21735,E01000941,Camden 025C,Camden,1360 ,1010006836,318.0288789,8,18,82
21736,E01000948,Camden 021D,Camden,2006 ,1010015530,233.4768831,7,11,56
21737,E01000949,Camden 023C,Camden,1925 ,1010003717,555.1238326,0,15,60
22212,E01033596,Westminster 013F,Westminster,1555 ,1010006871,268.1852715,6,23,67
22213,E01033595,Westminster 013E,Westminster,1445 ,1010006828,358.1132202,3,20,62
22300,E01002709,Islington 019C,Islington,1760 ,1010010058,205.6675183,4,17,64
22365,E01002726,Islington 022F,Islington,1709 ,1010013903,166.8207437,3,24,88
22371,E01004726,Westminster 003C,Westminster,2245 ,1010005404,488.5903755,2,4,44
22375,E01004724,Westminster 001C,Westminster,2144 ,1010005404,253.3695276,1,1,42
22381,E01002728,Islington 021D,Islington,1896 ,1010005280,170.960523,4,21,79
22382,E01002729,Islington 021E,Islington,1728 ,1010005280,309.0187842,2,22,85
22392,E01002697,Islington 019B,Islington,2366 ,1010005280,248.2671843,4,18,79
22397,E01002695,Islington 021A,Islington,1821 ,1010005280,248.7955456,5,20,73
22399,E01002694,Islington 019A,Islington,1620 ,1010010058,342.7790516,6,17,66
22719,E01000862,Camden 018E,Camden,1852 ,1010002459,285.0445906,5,10,43
22720,E01000863,Camden 021A,Camden,1917 ,1010006867,60.95965899,7,12,44
23357,E01004646,Westminster 002A,Westminster,2135 ,1010005401,525.5141863,0,12,32
23359,E01004647,Westminster 001A,Westminster,2033 ,1010005404,206.2404346,1,3,39
23369,E01004648,Westminster 002B,Westminster,2880 ,1010018918,583.6221988,0,8,37
23370,E01004649,Westminster 001B,Westminster,2341 ,1010005404,309.4212208,1,7,34
23957,E01000956,Camden 022E,Camden,2032 ,1010002109,287.8232086,6,20,70
23959,E01000954,Camden 022C,Camden,1922 ,1010003717,347.6433604,3,19,64
23960,E01000955,Camden 022D,Camden,1797 ,1010002110,280.1019764,3,20,69
23961,E01000952,Camden 022A,Camden,1904 ,1010003717,292.0168589,2,19,59
23962,E01000953,Camden 022B,Camden,3943 ,1010002109,371.011262,4,17,64
23963,E01000950,Camden 023D,Camden,1309 ,1010003720,482.0547575,3,17,64
23964,E01000951,Camden 023E,Camden,1835 ,1010003720,358.881967,2,13,60
23965,E01000958,Camden 019D,Camden,3614 ,1010010065,303.085505,5,12,49
23968,E01000959,Camden 019E,Camden,1863 ,1010003717,205.2856214,6,12,50
24132,E01000945,Camden 023B,Camden,1786 ,1010003720,113.5935548,6,17,64
24148,E01000860,Camden 018D,Camden,1438 ,1010003721,522.8285531,1,10,39
19381,E01000934,Camden 020D,Camden,1853 ,1010005401,274.8255902,2,13,33
19382,E01000935,Camden 020E,Camden,1523 ,1010018918,136.182766,1,14,32
19672,E01002757,Islington 002C,Islington,1476 ,1010015360,834.8564055,0,12,29
19676,E01002753,Islington 002A,Islington,1508 ,1010014015,409.8829901,3,10,36
19679,E01002751,Islington 005E,Islington,2096 ,1010014559,425.8908229,7,15,38
19686,E01002758,Islington 001C,Islington,1808 ,1010002011,656.2774839,0,11,33
19914,E01033494,Islington 006G,Islington,1754 ,1010005286,390.5005169,1,13,32
19916,E01033492,Islington 011I,Islington,2660 ,1010005286,149.9542888,2,12,38
19917,E01033491,Islington 011H,Islington,2238 ,1010014559,122.5682859,5,14,43
20002,E01000916,Camden 027B,Camden,2547 ,1010003490,139.5902259,10,30,103
20264,E01002787,Islington 010E,Islington,1454 ,1010003667,627.5686285,0,15,48
20267,E01002786,Islington 010D,Islington,1663 ,1010003667,298.5383368,5,14,42
20268,E01002785,Islington 008B,Islington,2049 ,1010018644,296.5770596,3,17,42
20269,E01002784,Islington 010C,Islington,1856 ,1010001245,460.7111528,1,10,45
20321,E01000870,Camden 009B,Camden,1898 ,1010009075,315.8746161,6,11,46
20325,E01000879,Camden 004B,Camden,1745 ,1010005395,253.1927801,1,9,25
20520,E01002736,Islington 005C,Islington,1647 ,1010005289,397.6934346,3,15,37
20522,E01002737,Islington 005D,Islington,2007 ,1010010608,184.4447242,2,15,35
20523,E01002734,Islington 005B,Islington,2676 ,1010003664,335.477693,4,13,35
20524,E01002735,Islington 003A,Islington,2408 ,1010006437,287.8770388,4,8,37
20525,E01002732,Islington 005A,Islington,1953 ,1010005289,316.0645212,1,17,36
20526,E01002733,Islington 007C,Islington,1655 ,1010010608,243.6501162,7,13,39
20528,E01002730,Islington 007A,Islington,2254 ,1010005289,149.0463892,6,17,35
20530,E01002731,Islington 007B,Islington,3608 ,1010010806,279.5889501,8,13,39
20538,E01002739,Islington 013A,Islington,2057 ,1010005286,308.1691509,4,11,41
20937,E01002796,Islington 013E,Islington,1222 ,1010006438,398.9126813,2,12,45
20938,E01002714,Islington 017D,Islington,1937 ,1010009364,147.7283613,3,12,61
20939,E01002795,Islington 013D,Islington,2173 ,1010006438,167.4437719,4,11,45
20940,E01002715,Islington 019E,Islington,1817 ,1010009364,135.2447457,3,10,65
20942,E01002712,Islington 015B,Islington,2243 ,1010009364,320.8101459,2,11,58
20944,E01002713,Islington 015C,Islington,1793 ,1010003668,292.6705462,2,13,55
20945,E01002792,Islington 017E,Islington,2190 ,1010001241,350.8552396,4,17,54
20951,E01002790,Islington 016D,Islington,1604 ,1010001241,115.8893934,4,12,50
21067,E01000966,Camden 016D,Camden,1826 ,1010018918,329.8484441,1,16,34
21068,E01000967,Camden 017D,Camden,1815 ,1010010082,355.8420927,1,6,37
21069,E01000964,Camden 016B,Camden,1893 ,1010003128,324.6610294,4,15,34
21070,E01000965,Camden 016C,Camden,2016 ,1010014160,494.2560253,4,17,32
21071,E01000962,Camden 016A,Camden,1958 ,1010005401,275.7373266,6,15,33
21072,E01000963,Camden 017C,Camden,2900 ,1010016098,347.5790647,3,11,28
21073,E01000960,Camden 017A,Camden,2256 ,1010006723,99.14867366,7,12,29
21074,E01000961,Camden 017B,Camden,2103 ,1010005401,116.3854276,5,10,31
21076,E01000969,Camden 010A,Camden,2449 ,1010003726,146.8614338,4,9,35
21109,E01000856,Camden 019A,Camden,1908 ,1010003127,319.5841909,3,17,42
21110,E01000857,Camden 018A,Camden,1648 ,1010005398,497.56567,0,4,32
21117,E01000858,Camden 018B,Camden,2169 ,1010002459,212.1361788,3,14,35
21118,E01000859,Camden 018C,Camden,1778 ,1010003721,364.3784662,2,10,31
21119,E01002806,Islington 003C,Islington,1693 ,1010003665,297.8014792,2,9,37
21121,E01002807,Islington 001E,Islington,1942 ,1010010608,354.5052621,2,15,39
21123,E01002804,Islington 001D,Islington,1899 ,1010003665,385.4743373,1,8,36
21134,E01002808,Islington 003D,Islington,2148 ,1010010608,150.2195724,1,15,37
21136,E01002809,Islington 003E,Islington,1707 ,1010018644,227.4160059,3,14,42
21377,E01002766,Islington 015E,Islington,2524 ,1010010256,87.45354063,2,8,59
21378,E01002767,Islington 011D,Islington,2267 ,1010006704,260.8188518,8,14,46
21379,E01002764,Islington 010A,Islington,1957 ,1010010256,339.1899586,1,13,47
21380,E01002765,Islington 015D,Islington,3979 ,1010003668,24.55535307,2,12,52
21381,E01002762,Islington 011C,Islington,2209 ,1010005291,312.0088241,4,12,47
21382,E01002763,Islington 007D,Islington,1708 ,1010010806,267.1987582,5,16,44
21383,E01002760,Islington 002E,Islington,1836 ,1010014015,607.4961911,0,10,33
21400,E01033487,Islington 011F,Islington,1491 ,1010005290,157.1987203,5,14,52
21401,E01033486,Islington 011E,Islington,1153 ,1010005290,276.1482408,5,15,45
21404,E01033488,Islington 011G,Islington,2499 ,1010005290,287.4169996,4,15,51
21405,E01000926,Camden 009E,Camden,2051 ,1010006038,539.5167441,0,13,50
21406,E01000927,Camden 007F,Camden,2111 ,1010005397,147.4199741,5,14,32
21407,E01000924,Camden 009C,Camden,2017 ,1010003724,531.6889921,3,10,46
21408,E01000925,Camden 009D,Camden,1686 ,1010009075,329.2664151,4,10,48
21409,E01000922,Camden 007E,Camden,1952 ,1010010677,202.5728716,6,11,39
21410,E01000923,Camden 003D,Camden,1681 ,1010013753,208.4609561,5,9,47
21474,E01000897,Camden 008D,Camden,1971 ,1010001260,496.2289802,1,10,21
21488,E01000892,Camden 006D,Camden,2353 ,1010002114,386.1037232,3,4,28
21491,E01000891,Camden 007C,Camden,1776 ,1010003721,870.4598864,0,11,34
21494,E01000890,Camden 007B,Camden,1764 ,1010005398,844.3630108,0,4,32
21500,E01000898,Camden 008E,Camden,2288 ,1010002114,111.5602142,3,4,27
21971,E01032740,City of London 001G,City of London,1478 ,1010004896,115.8538002,13,31,111
22018,E01002748,Islington 006C,Islington,1644 ,1010005285,278.7795174,3,12,31
22284,E01002783,Islington 010B,Islington,1745 ,1010010256,450.6981566,1,10,51
22288,E01002700,Islington 017C,Islington,1636 ,1010010058,409.1060804,3,16,57
22298,E01002708,Islington 015A,Islington,2542 ,1010009364,260.8784778,3,10,61
