LSOA11CD,Employee
E01014918,454 
E01014919,273 
E01014920,289 
E01014921,266 
E01014922,145 
E01014923,559 
E01014924,1112 
E01014925,378 
E01014926,129 
E01014927,469 
E01014928,170 
E01014929,3177 
E01014930,934 
E01014931,535 
E01014932,196 
E01014933,137 
E01014934,158 
E01014935,1976 
E01014936,494 
E01014937,268 
E01014938,558 
E01014939,145 
E01014940,286 
E01014941,359 
E01014942,98 
E01014943,342 
E01014944,213 
E01014945,284 
E01014946,140 
E01014947,278 
E01014948,8357 
E01014949,2173 
E01014950,359 
E01014951,163 
E01014952,937 
E01014953,2550 
E01014954,211 
E01014955,381 
E01014956,179 
E01014957,417 
E01014958,269 
E01014959,258 
E01014960,321 
E01014961,174 
E01014962,1584 
E01014963,1545 
E01014964,462 
E01014965,255 
E01014966,3211 
E01014967,612 
E01014968,226 
E01014969,439 
E01014972,2015 
E01014973,124 
E01014974,709 
E01014975,1001 
E01014976,462 
E01014977,1047 
E01014978,600 
E01014979,320 
E01014980,200 
E01014981,5053 
E01014982,124 
E01014983,242 
E01014984,179 
E01014985,184 
E01014986,1563 
E01014987,415 
E01014988,579 
E01014989,969 
E01014990,183 
E01014991,2149 
E01014992,120 
E01014993,1564 
E01014994,5542 
E01014995,347 
E01014996,2441 
E01014998,410 
E01014999,485 
E01015000,786 
E01015001,213 
E01015002,165 
E01015003,265 
E01015004,251 
E01015005,1689 
E01015006,180 
E01015007,1187 
E01015008,326 
E01015009,344 
E01015010,326 
E01015011,586 
E01015012,236 
E01015013,123 
E01015014,169 
E01015015,658 
E01015016,302 
E01015017,1858 
E01015018,641 
E01015019,784 
E01015020,505 
E01015021,241 
E01015022,218 
E01015023,155 
E01015024,108 
E01015025,444 
E01015026,112 
E01015027,504 
E01015028,213 
E01015029,2334 
E01015030,522 
E01015031,300 
E01015032,1675 
E01015033,230 
E01015034,380 
E01015035,199 
E01015036,351 
E01015037,137 
E01015038,369 
E01015039,5510 
E01015040,163 
E01015041,225 
E01015042,222 
E01015043,290 
E01015044,274 
E01015045,470 
E01015046,583 
E01015047,588 
E01015048,4101 
E01015049,210 
E01015050,1126 
E01015051,1059 
E01015052,328 
E01015053,424 
E01015054,3854 
E01015055,687 
E01015056,204 
E01015057,238 
E01015058,86 
E01015059,192 
E01015060,556 
E01015061,240 
E01015062,252 
E01015063,182 
E01015064,407 
E01015065,237 
E01015066,331 
E01015067,340 
E01015068,153 
E01015069,199 
E01015070,253 
E01015071,576 
E01015072,477 
E01015073,681 
E01015074,633 
E01015075,266 
E01015076,110 
E01015077,298 
E01015078,99 
E01015079,146 
E01015080,87 
E01015081,233 
E01015082,755 
E01015083,245 
E01015084,259 
E01015085,503 
E01015086,105 
E01015087,113 
E01015088,197 
E01015089,820 
E01015090,1592 
E01015091,825 
E01015092,11367 
E01015093,120 
E01015094,1193 
E01015095,1486 
E01015096,106 
E01015097,2470 
E01015098,328 
E01015099,234 
E01015100,350 
E01015101,1154 
E01015102,469 
E01015103,288 
E01015104,243 
E01015105,322 
E01015106,443 
E01015107,109 
E01015108,164 
E01015109,228 
E01015110,205 
E01015111,170 
E01015112,581 
E01015113,808 
E01015114,282 
E01015115,668 
E01015116,118 
E01015117,140 
E01015118,847 
E01015119,806 
E01015120,497 
E01015121,169 
E01015122,257 
E01015123,1089 
E01015124,1315 
E01015125,237 
E01015126,174 
E01015127,371 
E01015128,402 
E01015129,104 
E01015130,142 
E01015131,270 
E01015132,245 
E01015133,112 
E01015134,765 
E01015135,1509 
E01015136,1497 
E01015137,757 
E01015138,513 
E01015139,302 
E01015140,180 
E01015141,138 
E01015142,199 
E01015143,111 
E01015144,480 
E01015145,85 
E01015146,217 
E01015147,213 
E01015148,390 
E01015149,145 
E01015150,279 
E01015151,210 
E01015152,4698 
E01015153,999 
E01015155,2367 
E01015156,8283 
E01015157,1908 
E01015158,2312 
E01015159,670 
E01015160,290 
E01015161,84 
E01015162,130 
E01015163,234 
E01015164,1261 
E01015165,260 
E01015166,479 
E01015167,145 
E01015168,550 
E01015169,1132 
E01015170,1196 
E01015171,419 
E01015172,1218 
E01015173,368 
E01015174,914 
E01015175,400 
E01015176,1224 
E01015177,305 
E01015178,319 
E01015179,242 
E01015180,286 
E01015181,930 
E01015182,3319 
E01015183,352 
E01015184,119 
E01015185,258 
E01015186,1253 
E01015187,506 
E01015188,365 
E01015189,315 
E01015190,365 
E01015191,151 
E01015192,211 
E01015193,178 
E01015194,117 
E01015195,4523 
E01015196,153 
E01015197,141 
E01015198,301 
E01015199,260 
E01015200,168 
E01015201,507 
E01015202,153 
E01015203,139 
E01015204,405 
E01015205,136 
E01015206,262 
E01015207,213 
E01015208,363 
E01015209,706 
E01015210,500 
E01015211,461 
E01015212,287 
E01015213,214 
E01015214,321 
E01015215,200 
E01015216,183 
E01015217,724 
E01015218,252 
E01015219,264 
E01015220,119 
E01015221,572 
E01015222,298 
E01015223,257 
E01015224,381 
E01015225,248 
E01015226,295 
E01015227,209 
E01015228,680 
E01015229,749 
E01015230,129 
E01015231,2183 
E01015232,1212 
E01015233,885 
E01015234,187 
E01015235,491 
E01015236,450 
E01015237,161 
E01015238,600 
E01015239,815 
E01015240,716 
E01015241,540 
E01015242,298 
E01015243,123 
E01015244,145 
E01015245,148 
E01015246,416 
E01015247,356 
E01015248,422 
E01015249,201 
E01015250,301 
E01015251,3434 
E01015252,2117 
E01015253,1735 
E01015254,375 
E01015255,2911 
E01015256,3702 
E01015257,140 
E01015258,1616 
E01015259,568 
E01015260,642 
E01015261,872 
E01015262,171 
E01015263,289 
E01015264,132 
E01015265,354 
E01015266,202 
E01015267,1075 
E01015268,415 
E01015269,598 
E01015270,295 
E01015271,288 
E01015272,366 
E01015273,919 
E01015274,389 
E01015275,577 
E01015276,358 
E01015277,426 
E01015279,270 
E01015280,831 
E01015281,907 
E01015282,1302 
E01015283,6054 
E01015285,6661 
E01015286,538 
E01015287,2469 
E01015288,1638 
E01015289,650 
E01015290,781 
E01015291,666 
E01015292,319 
E01015293,286 
E01015294,493 
E01015295,216 
E01015296,569 
E01015297,351 
E01015298,342 
E01015299,521 
E01015300,208 
E01015301,299 
E01015302,313 
E01015303,571 
E01015304,260 
E01015305,160 
E01015306,156 
E01015307,783 
E01015308,2271 
E01015309,249 
E01015310,138 
E01015311,170 
E01015312,535 
E01015313,112 
E01015314,958 
E01015315,3904 
E01015316,298 
E01015317,181 
E01015318,394 
E01015319,6522 
E01015320,192 
E01015321,288 
E01015322,311 
E01015323,247 
E01015324,564 
E01015325,304 
E01015326,453 
E01015327,338 
E01015328,508 
E01015329,337 
E01015330,614 
E01015331,452 
E01015332,185 
E01015333,246 
E01015334,276 
E01015335,328 
E01015336,390 
E01015337,262 
E01015338,1521 
E01015339,2299 
E01015340,222 
E01015341,353 
E01015342,562 
E01015343,228 
E01015344,508 
E01015345,476 
E01015346,615 
E01015348,395 
E01015349,189 
E01015350,214 
E01015351,325 
E01015352,202 
E01015353,184 
E01015354,163 
E01015355,311 
E01015356,681 
E01015357,304 
E01015358,515 
E01015359,483 
E01015360,369 
E01015361,315 
E01015362,234 
E01015363,294 
E01015364,243 
E01015365,817 
E01015366,414 
E01015367,1761 
E01015368,314 
E01015369,300 
E01015370,497 
E01015371,1581 
E01015372,823 
E01015373,362 
E01015374,834 
E01015375,1172 
E01015376,472 
E01015377,376 
E01015378,204 
E01015379,1786 
E01015380,1379 
E01015381,150 
E01015382,782 
E01015383,393 
E01015384,144 
E01015385,342 
E01015386,531 
E01015387,815 
E01015388,1865 
E01015389,1470 
E01015390,646 
E01015391,376 
E01015392,187 
E01015393,140 
E01015394,577 
E01015395,1102 
E01015396,216 
E01015397,174 
E01015398,159 
E01015399,535 
E01015400,191 
E01015401,372 
E01015402,905 
E01015403,2413 
E01015404,370 
E01015405,448 
E01015406,1324 
E01015407,1025 
E01015408,184 
E01015409,91 
E01015410,140 
E01015411,102 
E01015412,192 
E01015413,137 
E01015414,434 
E01015415,392 
E01015416,4938 
E01015417,1116 
E01015418,289 
E01015419,155 
E01015420,190 
E01015421,3054 
E01015422,146 
E01015423,1498 
E01015424,122 
E01015425,313 
E01015426,218 
E01015427,1612 
E01015428,419 
E01015429,1171 
E01015430,126 
E01015431,781 
E01015432,318 
E01015433,284 
E01015434,254 
E01015435,182 
E01015436,199 
E01015437,138 
E01015438,290 
E01015439,2088 
E01015440,1262 
E01015441,371 
E01015442,195 
E01015443,2283 
E01015444,213 
E01015445,424 
E01015446,249 
E01015447,236 
E01015448,379 
E01015449,280 
E01015450,2960 
E01015451,183 
E01015452,769 
E01015453,799 
E01015454,650 
E01015455,398 
E01015456,3148 
E01015457,561 
E01015458,204 
E01015459,519 
E01015460,735 
E01015461,498 
E01015462,333 
E01015463,307 
E01015464,299 
E01015465,2416 
E01015466,424 
E01015468,6916 
E01015471,155 
E01015472,955 
E01015473,9674 
E01015474,408 
E01015475,1471 
E01015476,6077 
E01015477,455 
E01015478,625 
E01015479,2087 
E01015480,351 
E01015481,273 
E01015482,738 
E01015483,107 
E01015484,208 
E01015485,123 
E01015486,215 
E01015487,108 
E01015488,1722 
E01015489,282 
E01015490,119 
E01015491,1804 
E01015492,1186 
E01015493,2240 
E01015494,1936 
E01015496,474 
E01015497,314 
E01015498,241 
E01015499,352 
E01015500,155 
E01015501,2473 
E01015502,157 
E01015503,4130 
E01015504,215 
E01015505,129 
E01015506,246 
E01015507,105 
E01015508,167 
E01015509,3858 
E01015510,754 
E01015511,173 
E01015512,239 
E01015513,239 
E01015514,125 
E01015515,120 
E01015516,471 
E01015517,133 
E01015518,209 
E01015519,442 
E01015520,711 
E01015521,795 
E01015522,147 
E01015523,484 
E01015524,90 
E01015525,173 
E01015526,130 
E01015527,405 
E01015528,178 
E01015529,342 
E01015530,486 
E01015532,738 
E01015533,206 
E01015534,1450 
E01015535,1010 
E01015536,1919 
E01015537,250 
E01015538,178 
E01015539,101 
E01015540,243 
E01015541,382 
E01015542,111 
E01015543,161 
E01015544,161 
E01015545,175 
E01015546,77 
E01015547,4097 
E01015548,597 
E01015549,2792 
E01015550,1648 
E01015551,354 
E01015552,1675 
E01015553,235 
E01015554,186 
E01015555,300 
E01015556,376 
E01015557,488 
E01015558,176 
E01015559,347 
E01015560,361 
E01015561,1740 
E01015562,270 
E01015563,201 
E01015564,536 
E01015565,231 
E01015566,277 
E01015567,412 
E01015568,2686 
E01015569,866 
E01015570,147 
E01015571,184 
E01015572,206 
E01015573,636 
E01015574,313 
E01015575,201 
E01015576,405 
E01015578,3943 
E01015579,428 
E01015580,158 
E01015581,2525 
E01015582,2023 
E01015583,1319 
E01015584,353 
E01015585,959 
E01015586,174 
E01015587,569 
E01015588,360 
E01015589,405 
E01015590,496 
E01015591,128 
E01015592,251 
E01015593,942 
E01015594,1485 
E01015595,183 
E01015596,1593 
E01015597,159 
E01015598,380 
E01015599,11726 
E01015600,359 
E01015601,909 
E01015602,4366 
E01015603,1182 
E01015604,299 
E01015605,263 
E01015606,250 
E01015607,265 
E01015608,178 
E01015609,212 
E01015610,121 
E01015611,2414 
E01015612,620 
E01015613,189 
E01015614,2035 
E01015615,245 
E01015616,7588 
E01015617,509 
E01015618,198 
E01015619,461 
E01015620,429 
E01015621,963 
E01015622,614 
E01015623,240 
E01015624,224 
E01015626,204 
E01015627,504 
E01015628,2291 
E01015629,700 
E01015630,518 
E01015631,226 
E01015632,441 
E01015633,256 
E01015634,123 
E01015635,259 
E01015636,314 
E01015637,122 
E01015638,782 
E01015639,241 
E01015640,145 
E01015641,71 
E01015642,293 
E01015643,91 
E01015644,5803 
E01015645,687 
E01015646,295 
E01015647,1977 
E01015648,2598 
E01015650,1623 
E01015651,293 
E01015652,594 
E01015653,935 
E01015654,1172 
E01015655,768 
E01015656,118 
E01015657,758 
E01015658,225 
E01015659,189 
E01015660,178 
E01015661,2323 
E01015662,70 
E01015663,603 
E01015664,184 
E01015665,278 
E01015666,289 
E01015667,138 
E01015668,1353 
E01015669,219 
E01015670,151 
E01015671,1253 
E01015672,190 
E01015673,143 
E01015674,188 
E01015675,235 
E01015676,1123 
E01015677,452 
E01015678,444 
E01015679,260 
E01015680,612 
E01015681,128 
E01015682,152 
E01015683,427 
E01015684,208 
E01015685,169 
E01015686,2306 
E01015687,210 
E01015688,1356 
E01015689,3575 
E01015690,235 
E01015691,4893 
E01015692,459 
E01015693,162 
E01015694,444 
E01015695,157 
E01015696,155 
E01015697,713 
E01015698,553 
E01015699,431 
E01015700,483 
E01015701,1091 
E01015702,274 
E01015703,196 
E01015704,167 
E01015705,562 
E01015706,640 
E01015707,449 
E01015708,165 
E01015709,215 
E01015710,837 
E01015711,193 
E01015712,528 
E01015713,3304 
E01015714,721 
E01015715,507 
E01015716,946 
E01015717,162 
E01015718,319 
E01015719,1504 
E01015720,263 
E01015721,180 
E01015722,150 
E01015723,140 
E01015724,2194 
E01015725,405 
E01015726,766 
E01015727,342 
E01015728,1860 
E01015729,533 
E01015730,359 
E01015731,2055 
E01015732,145 
E01015733,118 
E01015734,185 
E01015735,304 
E01015736,506 
E01015737,174 
E01015738,368 
E01015739,357 
E01015740,270 
E01015741,1005 
E01015742,223 
E01015743,784 
E01015744,365 
E01015745,435 
E01015746,347 
E01015747,182 
E01015748,346 
E01015749,234 
E01015750,379 
E01015751,593 
E01015752,172 
E01015753,1168 
E01015754,130 
E01015755,288 
E01015756,129 
E01015757,145 
E01015758,124 
E01015759,345 
E01015760,1019 
E01015761,338 
E01015762,265 
E01015763,131 
E01015764,407 
E01015765,586 
E01015766,136 
E01015767,158 
E01015768,147 
E01015769,204 
E01015770,148 
E01015771,649 
E01015772,103 
E01015773,179 
E01015774,82 
E01015775,128 
E01015776,517 
E01015777,377 
E01015778,280 
E01015779,149 
E01015780,209 
E01015781,152 
E01015782,312 
E01015783,153 
E01015784,147 
E01015785,955 
E01015786,300 
E01015787,817 
E01015788,281 
E01015789,3416 
E01015790,4683 
E01015791,2113 
E01015792,362 
E01015793,2162 
E01015794,11802 
E01015795,1031 
E01015796,1068 
E01015797,859 
E01015798,151 
E01015799,421 
E01015800,161 
E01015801,334 
E01015802,109 
E01015803,334 
E01015804,2957 
E01015805,180 
E01015806,236 
E01015807,307 
E01015808,3265 
E01015809,136 
E01015810,110 
E01015811,8677 
E01015812,114 
E01015813,691 
E01015814,278 
E01015815,414 
E01015816,248 
E01015817,252 
E01015818,222 
E01015819,251 
E01015820,738 
E01015821,338 
E01015822,197 
E01015823,329 
E01015824,277 
E01015825,293 
E01015826,184 
E01015827,489 
E01015828,390 
E01015829,584 
E01015830,340 
E01015831,556 
E01015832,1093 
E01015833,235 
E01015834,613 
E01015835,920 
E01015836,222 
E01015837,1222 
E01015838,156 
E01015839,658 
E01015840,272 
E01015841,417 
E01015842,419 
E01015843,217 
E01015844,1456 
E01015845,524 
E01015846,549 
E01015847,755 
E01015848,851 
E01015849,1052 
E01015850,436 
E01015851,978 
E01015852,7349 
E01015853,627 
E01015854,572 
E01015855,1099 
E01015856,791 
E01015857,191 
E01015858,4070 
E01015859,462 
E01015860,1433 
E01015861,663 
E01015862,443 
E01015863,1343 
E01015864,235 
E01015865,2316 
E01015866,194 
E01015867,181 
E01015868,934 
E01015869,141 
E01015870,209 
E01015871,1442 
E01015872,247 
E01015873,100 
E01015874,3574 
E01015875,301 
E01015876,553 
E01015877,1885 
E01015878,148 
E01015879,239 
E01015880,444 
E01015881,214 
E01015882,516 
E01015883,166 
E01015884,784 
E01015885,238 
E01015886,115 
E01015887,425 
E01015888,458 
E01015889,238 
E01015890,526 
E01015891,303 
E01015892,281 
E01015893,128 
E01015894,289 
E01015895,5775 
E01015896,830 
E01015897,287 
E01015898,1453 
E01015899,546 
E01015900,410 
E01015901,443 
E01015902,781 
E01015903,130 
E01015904,229 
E01015905,266 
E01015906,140 
E01015907,177 
E01015908,196 
E01015909,215 
E01015910,339 
E01015911,117 
E01015912,170 
E01015913,1177 
E01015914,330 
E01015915,131 
E01015916,250 
E01015917,447 
E01015918,276 
E01015919,460 
E01015920,207 
E01015921,340 
E01015922,107 
E01015923,253 
E01015924,321 
E01015925,1396 
E01015926,334 
E01015927,184 
E01015928,279 
E01015929,316 
E01015930,179 
E01015931,328 
E01015932,299 
E01015933,186 
E01015934,228 
E01015935,456 
E01015936,183 
E01015937,178 
E01015938,133 
E01015939,162 
E01015941,247 
E01015942,442 
E01015943,695 
E01015944,138 
E01015945,379 
E01015946,1766 
E01015947,152 
E01015948,489 
E01015949,242 
E01015950,483 
E01015951,177 
E01015952,390 
E01015953,503 
E01015954,2399 
E01015955,592 
E01015956,2066 
E01015957,201 
E01015958,459 
E01015959,750 
E01015960,355 
E01015961,263 
E01015962,505 
E01015963,126 
E01015964,160 
E01015965,587 
E01015966,324 
E01015967,409 
E01015968,650 
E01015969,319 
E01015970,464 
E01015971,412 
E01015972,505 
E01015973,656 
E01015974,173 
E01015975,198 
E01015976,445 
E01015977,623 
E01015978,713 
E01015979,534 
E01015980,623 
E01015982,610 
E01015983,889 
E01015984,276 
E01015985,113 
E01015986,112 
E01015987,205 
E01015988,299 
E01015989,752 
E01015990,353 
E01015991,385 
E01015992,738 
E01015993,542 
E01015994,124 
E01015995,716 
E01015996,124 
E01015997,152 
E01015998,147 
E01015999,139 
E01016000,141 
E01016001,151 
E01016002,124 
E01016003,4172 
E01016004,954 
E01016005,132 
E01016006,205 
E01016007,232 
E01016008,102 
E01016009,373 
E01016010,85 
E01016011,7616 
E01016012,11918 
E01016013,1353 
E01016014,325 
E01016015,294 
E01016016,414 
E01016017,455 
E01016018,232 
E01016019,324 
E01016020,238 
E01016021,174 
E01016022,119 
E01016023,194 
E01016024,234 
E01016025,463 
E01016026,234 
E01016027,178 
E01016028,396 
E01016029,180 
E01016030,195 
E01016031,788 
E01016032,241 
E01016033,141 
E01016034,529 
E01016035,372 
E01016036,810 
E01016037,231 
E01016038,186 
E01016039,223 
E01016040,519 
E01016041,526 
E01016042,440 
E01016043,253 
E01016044,504 
E01016045,438 
E01016046,351 
E01016047,271 
E01016048,4580 
E01016049,1045 
E01016050,317 
E01016051,325 
E01016052,2019 
E01016053,294 
E01016054,178 
E01016055,162 
E01016056,419 
E01016057,1228 
E01016058,407 
E01016059,102 
E01016060,275 
E01016061,421 
E01016062,247 
E01016063,170 
E01016064,459 
E01016065,462 
E01016066,206 
E01016067,310 
E01016068,354 
E01016069,258 
E01016070,274 
E01016071,1309 
E01016072,515 
E01016073,455 
E01016074,1461 
E01016075,103 
E01016076,319 
E01016077,767 
E01016078,276 
E01016079,171 
E01016080,178 
E01016081,322 
E01016082,175 
E01016083,320 
E01016084,201 
E01016085,483 
E01016086,1789 
E01016087,402 
E01016088,579 
E01016089,405 
E01016090,144 
E01016091,213 
E01016092,160 
E01016093,417 
E01016094,204 
E01016095,181 
E01016096,341 
E01016097,222 
E01016098,1149 
E01016099,240 
E01016100,181 
E01016101,125 
E01016102,179 
E01016103,405 
E01016104,205 
E01016105,563 
E01016106,143 
E01016107,172 
E01016110,7925 
E01016111,984 
E01016112,377 
E01016113,258 
E01016114,352 
E01016115,363 
E01016116,253 
E01016117,295 
E01016118,254 
E01016119,266 
E01016120,3092 
E01016121,1233 
E01016122,312 
E01016123,252 
E01016124,328 
E01016125,356 
E01016126,251 
E01016127,522 
E01016128,1558 
E01016129,203 
E01016130,1904 
E01016131,293 
E01016132,274 
E01016133,196 
E01016134,153 
E01016135,297 
E01016136,621 
E01016137,209 
E01016138,236 
E01016139,200 
E01016140,499 
E01016141,855 
E01016142,388 
E01016143,611 
E01016144,307 
E01016145,238 
E01016146,416 
E01016147,6100 
E01016148,424 
E01016149,149 
E01016150,324 
E01016151,150 
E01016152,166 
E01016153,291 
E01016154,2243 
E01016155,459 
E01016156,162 
E01016157,1128 
E01016158,548 
E01016159,257 
E01016160,709 
E01016161,321 
E01016162,260 
E01016163,222 
E01016164,108 
E01016165,279 
E01016166,367 
E01016167,148 
E01016168,138 
E01016169,473 
E01016170,226 
E01016171,138 
E01016172,506 
E01016173,445 
E01016174,467 
E01016175,401 
E01016176,3964 
E01016177,426 
E01016178,286 
E01016179,439 
E01016180,481 
E01016181,838 
E01016182,353 
E01016183,222 
E01016184,2637 
E01016185,3860 
E01016186,1467 
E01016187,362 
E01016188,299 
E01016190,816 
E01016191,167 
E01016192,479 
E01016193,138 
E01016194,193 
E01016195,160 
E01016196,3286 
E01016197,262 
E01016198,271 
E01016199,356 
E01016200,180 
E01016201,215 
E01016202,129 
E01016203,253 
E01016204,126 
E01016205,160 
E01016206,675 
E01016207,2656 
E01016208,991 
E01016209,6232 
E01016210,385 
E01016212,116 
E01016213,465 
E01016214,179 
E01016215,110 
E01016216,138 
E01016217,565 
E01016218,435 
E01016219,305 
E01016220,178 
E01016221,132 
E01016222,160 
E01016223,206 
E01016224,314 
E01016225,563 
E01016226,386 
E01016227,355 
E01016228,771 
E01016229,194 
E01016230,687 
E01016231,254 
E01016232,192 
E01016233,958 
E01016234,128 
E01016235,146 
E01016236,310 
E01016237,296 
E01016238,525 
E01016239,179 
E01016240,604 
E01016241,277 
E01016242,4605 
E01016243,398 
E01016245,367 
E01016246,188 
E01016247,359 
E01016248,327 
E01016249,8415 
E01016250,222 
E01016252,748 
E01016253,215 
E01016254,5167 
E01016255,970 
E01016256,478 
E01016257,352 
E01016258,498 
E01016259,1576 
E01016260,201 
E01016261,207 
E01016262,269 
E01016263,428 
E01016264,811 
E01016265,369 
E01016266,368 
E01016267,483 
E01016268,265 
E01016269,1478 
E01016270,221 
E01016271,119 
E01016272,260 
E01016273,394 
E01016274,334 
E01016275,161 
E01016276,312 
E01016277,1070 
E01016278,964 
E01016279,1019 
E01016280,842 
E01016281,440 
E01016282,612 
E01016283,743 
E01016284,336 
E01016285,543 
E01016286,987 
E01016287,552 
E01016288,516 
E01016289,172 
E01016290,463 
E01016291,536 
E01016292,323 
E01016293,3934 
E01016294,164 
E01016295,979 
E01016296,620 
E01016297,352 
E01016298,1861 
E01016299,684 
E01016300,289 
E01016301,774 
E01016302,386 
E01016303,499 
E01016304,1216 
E01016305,581 
E01016306,225 
E01016307,443 
E01016308,588 
E01016309,1716 
E01016310,1268 
E01016311,749 
E01016312,339 
E01016313,692 
E01016314,934 
E01016315,491 
E01016316,300 
E01016317,284 
E01016318,215 
E01016319,393 
E01016320,212 
E01016321,288 
E01016322,223 
E01016323,354 
E01016324,4667 
E01016325,204 
E01016326,1066 
E01016327,584 
E01016328,556 
E01016329,139 
E01016330,236 
E01016331,167 
E01016332,1118 
E01016333,278 
E01016334,336 
E01016335,226 
E01016336,165 
E01016337,716 
E01016338,390 
E01016339,3814 
E01016340,286 
E01016341,293 
E01016342,496 
E01016343,174 
E01016344,4137 
E01016345,3082 
E01016346,3770 
E01016347,9782 
E01016348,1852 
E01016349,399 
E01016350,181 
E01016353,1144 
E01016355,2459 
E01016356,254 
E01016357,328 
E01016358,492 
E01016359,2234 
E01016360,577 
E01016361,269 
E01016362,923 
E01016363,356 
E01016364,609 
E01016365,372 
E01016366,315 
E01016367,228 
E01016368,182 
E01016369,144 
E01016370,345 
E01016371,430 
E01016372,216 
E01016373,342 
E01016374,261 
E01016375,86 
E01016376,616 
E01016377,2090 
E01016378,2138 
E01016379,202 
E01016380,279 
E01016381,129 
E01016382,1244 
E01016383,256 
E01016384,263 
E01016385,275 
E01016386,210 
E01016387,198 
E01016388,778 
E01016389,208 
E01016390,569 
E01016391,526 
E01016392,402 
E01016393,520 
E01016394,179 
E01016395,379 
E01016396,480 
E01016397,344 
E01016398,173 
E01016399,139 
E01016400,441 
E01016401,481 
E01016402,373 
E01016403,843 
E01016404,377 
E01016405,220 
E01016406,366 
E01016407,341 
E01016408,650 
E01016409,281 
E01016410,293 
E01016411,263 
E01016412,229 
E01016413,295 
E01016414,5676 
E01016415,324 
E01016416,513 
E01016417,324 
E01016418,293 
E01016419,935 
E01016420,177 
E01016421,1638 
E01016422,257 
E01016423,134 
E01016424,161 
E01016425,228 
E01016426,292 
E01016427,419 
E01016428,272 
E01016429,268 
E01016430,467 
E01016431,604 
E01016432,263 
E01016433,513 
E01016434,587 
E01016435,167 
E01016436,262 
E01016437,2185 
E01016438,412 
E01016439,2526 
E01016440,179 
E01016441,120 
E01016442,6771 
E01016443,142 
E01016444,182 
E01016445,190 
E01016446,208 
E01016447,270 
E01016448,1039 
E01016449,457 
E01016450,98 
E01016451,236 
E01016452,387 
E01016453,264 
E01016454,151 
E01016455,171 
E01016456,1415 
E01016457,190 
E01016458,239 
E01016459,1257 
E01016460,444 
E01016461,2221 
E01016462,1034 
E01016463,486 
E01016464,507 
E01016465,3199 
E01016467,521 
E01016468,350 
E01016469,463 
E01016470,662 
E01016471,174 
E01016472,169 
E01016473,709 
E01016474,2031 
E01016475,415 
E01016476,277 
E01016477,709 
E01016478,342 
E01016479,673 
E01016480,422 
E01016481,480 
E01016482,7839 
E01016483,1050 
E01016484,344 
E01016485,158 
E01016486,9762 
E01016487,256 
E01016488,232 
E01016490,1158 
E01016491,318 
E01016492,2050 
E01016493,149 
E01016494,2432 
E01016495,604 
E01016496,245 
E01016497,382 
E01016498,121 
E01016499,1850 
E01016500,304 
E01016501,305 
E01016502,268 
E01016503,263 
E01016504,310 
E01016505,441 
E01016506,852 
E01016507,442 
E01016508,1236 
E01016509,618 
E01016510,296 
E01016511,1195 
E01016512,5593 
E01016513,318 
E01016514,979 
E01016515,366 
E01016516,198 
E01016517,128 
E01016518,163 
E01016519,3654 
E01016520,233 
E01016521,231 
E01016522,317 
E01016523,2159 
E01016524,1623 
E01016525,897 
E01016526,317 
E01016527,745 
E01016528,1089 
E01016529,806 
E01016530,336 
E01016531,946 
E01016532,1075 
E01016533,726 
E01016534,511 
E01016535,198 
E01016536,1498 
E01016537,234 
E01016538,313 
E01016539,723 
E01016540,818 
E01016541,621 
E01016542,208 
E01016543,848 
E01016544,6020 
E01016545,2098 
E01016546,970 
E01016547,1144 
E01016548,656 
E01016549,323 
E01016550,840 
E01016551,253 
E01016552,1916 
E01016553,346 
E01016554,295 
E01016555,456 
E01016556,347 
E01016557,445 
E01016558,433 
E01016559,234 
E01016560,431 
E01016561,1155 
E01016562,385 
E01016563,438 
E01016564,1210 
E01016565,604 
E01016566,440 
E01016567,2539 
E01016568,178 
E01016569,188 
E01016570,179 
E01016571,711 
E01016572,454 
E01016573,364 
E01016574,193 
E01016575,310 
E01016576,397 
E01016577,682 
E01016578,2146 
E01016579,753 
E01016580,218 
E01016581,494 
E01016582,322 
E01016583,366 
E01016584,411 
E01016585,396 
E01016586,665 
E01016587,262 
E01016588,860 
E01016589,562 
E01016591,508 
E01016592,845 
E01016593,220 
E01016594,3820 
E01016595,1151 
E01016596,858 
E01016597,267 
E01016598,331 
E01016599,232 
E01016600,274 
E01016601,228 
E01016602,403 
E01016603,712 
E01016604,1190 
E01016605,769 
E01016606,553 
E01016607,540 
E01016608,979 
E01016609,667 
E01016610,921 
E01016611,1377 
E01016612,498 
E01016613,9490 
E01016614,173 
E01016615,705 
E01016616,1203 
E01016617,722 
E01016618,161 
E01016619,303 
E01016620,231 
E01016621,470 
E01016622,374 
E01016623,463 
E01016624,214 
E01016625,1051 
E01016626,1683 
E01016627,917 
E01016628,619 
E01016629,145 
E01016630,164 
E01016631,141 
E01016632,206 
E01016633,219 
E01016634,2973 
E01016635,223 
E01016636,212 
E01016637,230 
E01016638,247 
E01016639,252 
E01016640,484 
E01016641,1408 
E01016642,210 
E01016643,157 
E01016644,224 
E01016645,286 
E01016646,170 
E01016647,271 
E01016648,547 
E01016649,558 
E01016651,134 
E01016652,117 
E01016653,1076 
E01016654,480 
E01016655,162 
E01016656,1077 
E01016657,290 
E01016658,160 
E01016659,381 
E01016660,183 
