LSOA11CD,Employee
E01003999,241
E01004000,301
E01004001,278
E01004002,288
E01004003,269
E01004004,538
E01004005,505
E01004006,268
E01004007,255
E01004008,515
E01004010,552
E01004011,240
E01004012,318
E01004013,646
E01004014,283
E01004015,368
E01004016,327
E01004017,282
E01004018,381
E01004019,330
E01004020,260
E01004021,352
E01004022,492
E01004023,446
E01004024,938
E01004027,23484
E01004028,560
E01004029,220
E01004030,342
E01004031,1714
E01004032,301
E01004033,303
E01004034,267
E01004035,405
E01004036,337
E01004037,821
E01004038,965
E01004039,146
E01004040,459
E01004041,160
E01004042,497
E01004043,311
E01004044,137
E01004045,167
E01004046,278
E01004047,175
E01004048,742
E01004049,214
E01004050,253
E01004051,284
E01004052,511
E01004053,518
E01004054,600
E01004055,147
E01004056,433
E01004057,279
E01004058,243
E01004059,886
E01004060,467
E01004061,509
E01004062,901
E01004063,541
E01004064,340
E01004065,351
E01004066,585
E01004067,1446
E01004068,639
E01004069,547
E01004070,591
E01004071,197
E01004072,713
E01004073,287
E01004074,721
E01004075,517
E01004076,5782
E01004077,307
E01004078,287
E01004079,153
E01004080,381
E01004081,285
E01004082,140
E01004083,187
E01004084,403
E01004085,344
E01004086,905
E01004087,183
E01004088,280
E01004089,196
E01004090,1154
E01004091,1920
E01004092,227
E01004093,313
E01004094,475
E01004095,244
E01004096,231
E01004097,235
E01004098,201
E01004099,1000
E01004100,662
E01004101,160
E01004102,472
E01004103,455
E01004104,394
E01004105,533
E01004106,290
E01004107,232
E01004108,647
E01004109,223
E01004110,1466
E01004111,496
E01004112,540
E01004114,292
E01004115,617
E01004116,185
E01004117,176
E01004118,1106
E01004119,297
E01004120,203
E01004121,713
E01004122,249
E01004123,565
E01004124,276
E01004125,122
E01004126,104
E01004127,307
E01004128,3624
E01004129,332
E01004130,1745
E01004131,219
E01004132,144
E01004133,285
E01004134,460
E01004135,208
E01004136,241
E01004137,940
E01004138,767
E01004139,324
E01004140,685
E01004141,234
E01004142,9374
E01004143,280
E01004144,250
E01004145,320
E01004146,545
E01004147,425
E01004148,532
E01004149,255
E01004150,1815
E01004151,298
E01004152,572
E01004153,266
E01004154,234
E01004155,442
E01004156,563
E01004157,207
E01004158,266
E01004159,296
E01004160,308
E01004161,278
E01004162,659
E01004163,185
E01004164,493
E01004165,586
E01004166,686
E01004167,295
E01004168,242
E01004169,119
E01004170,945
E01004171,386
E01004172,510
E01004173,262
E01004174,437
E01004175,209
E01004176,226
E01004177,525
E01004178,1614
E01004179,704
E01004180,388
E01004181,480
E01004182,309
E01004183,335
E01004184,136
E01004185,467
E01004186,328
E01004187,303
E01004188,1017
E01004189,244
E01004190,195
E01004191,710
E01004192,335
E01004193,310
E01004194,733
E01004195,635
E01004196,537
E01004197,1320
E01004198,684
E01004199,175
E01004200,437
E01004201,795
E01004202,732
E01004203,1029
E01004204,319
E01004205,575
E01004206,475
E01004207,375
E01004208,1291
E01004209,189
E01004211,963
E01004212,363
E01004214,152
E01004215,5521
E01004216,164
E01004217,427
E01004218,475
E01004219,742
E01004221,871
E01004222,544
E01004223,263
E01004224,1218
E01004225,520
E01004226,485
E01004228,547
E01004229,523
E01004230,347
E01004231,697
E01004232,399
E01004233,228
E01004234,592
E01004235,126
E01004236,362
E01004237,229
E01004238,1440
E01004239,144
E01004240,148
E01004241,446
E01004242,1084
E01004243,283
E01004244,669
E01004245,302
E01004246,802
E01004247,591
E01004248,197
E01004249,248
E01004250,180
E01004251,314
E01004252,1380
E01004253,254
E01004254,516
E01004255,485
E01004256,1260
E01004257,272
E01004258,314
E01004259,1589
E01004260,354
E01004261,3152
E01004262,1643
E01004263,163
E01004264,149
E01004266,289
E01004267,645
E01004268,641
E01004269,624
E01004270,510
E01004271,312
E01004272,295
E01004273,961
E01004274,228
E01004275,301
E01004276,268
E01004277,53437
E01004280,661
E01004281,161
E01004283,300
E01004284,528
E01004285,398
E01004286,520
E01004287,215
E01004288,475
E01004289,349
E01004290,750
E01004291,631
E01004292,384
E01004293,6016
E01004294,6959
E01004295,118
E01004296,459
E01004297,365
E01004298,437
E01004300,122
E01004301,185
E01004302,221
E01004303,708
E01004304,765
E01004305,703
E01004306,1938
E01004307,16713
E01004308,558
E01004309,2154
E01004310,2206
E01004311,319
E01004312,262
E01004313,490
E01004314,444
E01004315,717
E01004316,383
E01004317,1508
E01004318,348
E01004319,433
E01004321,1766
E01004322,1736
E01004323,941
E01004324,335
E01004325,2499
E01004326,688
E01004327,426
E01004328,395
E01004329,382
E01004330,296
E01004331,326
E01004332,382
E01004333,344
E01004334,308
E01004335,438
E01004336,458
E01004337,444
E01004338,303
E01004339,275
E01004340,255
E01004341,635
E01004342,1589
E01004343,245
E01004344,380
E01004345,229
E01004346,423
E01004347,376
E01004348,2017
E01004349,215
E01004350,416
E01004351,413
E01004352,789
E01004353,262
E01004354,1086
E01004355,188
E01004356,304
E01004357,441
E01004358,269
E01004359,341
E01004360,169
E01004361,209
E01004362,297
E01004363,3814
E01004364,882
E01004365,1106
E01004366,376
E01004367,339
E01004368,306
E01004369,316
E01004370,622
E01004371,234
E01004372,349
E01004373,408
E01004374,264
E01004375,365
E01004376,362
E01004377,246
E01004378,288
E01004379,433
E01004380,431
E01004381,1501
E01004382,205
E01004383,314
E01004384,674
E01004385,126
E01004386,202
E01004387,166
E01004388,725
E01004389,403
E01004390,285
E01004391,322
E01004392,1236
E01004393,424
E01004394,240
E01004395,442
E01004396,550
E01004397,1808
E01004398,332
E01004399,232
E01004400,383
E01004401,2216
E01004402,209
E01004403,662
E01004404,510
E01004405,259
E01004406,536
E01004407,335
E01004408,267
E01004409,808
E01004410,535
E01004411,924
E01004412,322
E01004413,498
E01004414,549
E01004415,194
E01004416,396
E01004417,516
E01004418,207
E01004419,302
E01004420,750
E01004421,199
E01004422,2525
E01004423,329
E01004424,994
E01004425,530
E01004426,213
E01004427,671
E01004428,257
E01004429,1051
E01004430,1722
E01004432,382
E01004434,993
E01004435,384
E01004436,697
E01004437,325
E01004438,1639
E01004439,468
E01004440,979
E01004441,273
E01004442,372
E01004443,448
E01004444,856
E01004445,358
E01004446,335
E01004447,322
E01004448,399
E01004449,393
E01004450,173
E01004451,208
E01004452,881
E01004453,534
E01004454,179
E01004455,1265
E01004456,479
E01004457,516
E01004458,450
E01004459,123
E01004460,371
E01004461,1049
E01004462,698
E01004463,326
E01004464,541
E01004465,161
E01004466,535
E01004467,865
E01004468,621
E01004469,170
E01004470,843
E01004471,364
E01004472,310
E01004473,251
E01004474,1719
E01004475,249
E01004476,815
E01004477,307
E01004478,169
E01004479,322
E01004480,225
E01004481,393
E01004482,205
E01004483,365
E01004484,227
E01004485,664
E01004486,177
E01004487,210
E01004488,204
E01004489,168
E01004490,332
E01004491,186
E01004492,1154
E01004493,1013
E01004494,936
E01004495,561
E01004496,1112
E01004497,362
E01004498,398
E01004499,193
E01004500,320
E01004501,269
E01004502,307
E01004503,286
E01004504,340
E01004505,253
E01004506,1680
E01004507,1108
E01004508,707
E01004509,2747
E01004510,608
E01004511,967
E01004512,290
E01004513,975
E01004514,2657
E01004515,378
E01004516,264
E01004517,439
E01004518,388
E01004519,214
E01004520,483
E01004521,312
E01004522,306
E01004523,198
E01004524,277
E01004525,1281
E01004526,481
E01004527,430
E01004528,496
E01004529,700
E01004530,366
E01004531,147
E01004532,169
E01004533,249
E01004534,579
E01004535,207
E01004536,497
E01004537,259
E01004538,242
E01004539,533
E01004540,586
E01004541,211
E01004542,383
E01004543,634
E01004544,254
E01004545,1249
E01004546,196
E01004547,199
E01004548,703
E01004549,425
E01004550,654
E01004551,1887
E01004552,1448
E01004553,397
E01004554,220
E01004555,358
E01004556,371
E01004557,615
E01004558,461
E01004559,263
E01004560,732
E01004562,5308
E01004563,507
E01004564,2311
E01004565,256
E01004566,279
E01004567,449
E01004568,1321
E01004569,506
E01004570,531
E01004571,299
E01004572,324
E01004573,701
E01004574,200
E01004575,515
E01004576,1099
E01004577,339
E01004579,535
E01004580,526
E01004581,742
E01004582,2306
E01004583,867
E01004584,160
E01004585,874
E01004586,219
E01004587,408
E01004588,1337
E01004589,405
E01004590,576
E01004591,767
E01004592,197
E01004593,683
E01004594,294
E01004595,1138
E01004596,425
E01004597,256
E01004598,342
E01004599,225
E01004600,2064
E01004601,586
E01004602,923
E01004604,363
E01004605,377
E01004606,664
E01004607,728
E01004608,297
E01004609,3626
E01004610,340
E01004611,414
E01004612,534
E01004613,528
E01004614,1451
E01004615,452
E01004616,310
E01004617,7656
E01004618,270
E01004619,202
E01004620,294
E01004621,435
E01004622,446
E01004623,204
E01004624,487
E01004625,200
E01004626,2389
E01004627,262
E01004628,928
E01004629,493
E01004630,158
E01004631,349
E01004632,203
E01004633,208
E01004634,389
E01004635,566
E01004636,250
E01004637,162
E01004638,315
E01004639,343
E01004640,317
E01004641,272
E01004642,246
E01004643,364
E01004644,942
E01004645,310
E01004646,359
E01004647,587
E01004648,673
E01004649,1832
E01004650,466
E01004651,417
E01004652,580
E01004653,643
E01004654,1565
E01004656,705
E01004657,2546
E01004658,4233
E01004659,5966
E01004660,1346
E01004661,5484
E01004662,2160
E01004663,1250
E01004665,248
E01004666,1894
E01004667,579
E01004668,160
E01004669,209
E01004670,193
E01004674,218
E01004675,413
E01004676,750
E01004677,472
E01004678,327
E01004679,515
E01004680,1476
E01004681,8125
E01004682,1608
E01004683,488
E01004684,781
E01004686,733
E01004687,997
E01004688,7030
E01004689,3843
E01004690,6417
E01004691,5222
E01004692,1253
E01004693,661
E01004694,1053
E01004695,1052
E01004696,656
E01004697,388
E01004698,627
E01004699,2465
E01004700,478
E01004701,325
E01004702,1071
E01004703,703
E01004705,408
E01004706,251
E01004707,557
E01004708,423
E01004709,366
E01004710,445
E01004711,287
E01004712,3755
E01004713,9215
E01004714,23365
E01004715,6438
E01004716,3620
E01004717,3113
E01004718,272
E01004719,333
E01004720,398
E01004721,370
E01004722,208
E01004723,401
E01004724,851
E01004725,1020
E01004726,1094
E01004727,3280
E01004728,217
E01004729,195
E01004730,876
E01004731,44806
E01004732,6285
E01004733,24717
E01004734,25971
E01004735,40881
E01004736,58397
E01004737,608
E01004738,518
E01004739,342
E01004740,374
E01004741,219
E01004742,334
E01004743,1933
E01004744,6460
E01004745,6116
E01004746,142
E01004747,2346
E01004748,4715
E01004749,2761
E01004750,16046
E01004751,754
E01004752,211
E01004753,356
E01004754,572
E01004755,1623
E01004756,288
E01004757,347
E01004760,237
E01004761,29362
E01004762,10446
E01004763,28490
E01004765,24219
E01032512,749
E01032513,143
E01032562,227
E01032563,202
E01032564,161
E01032565,134
E01032566,149
E01032567,206
E01032568,1047
E01032569,254
E01032570,763
E01032572,558
E01032573,2280
E01032574,3348
E01032575,613
E01032576,264
E01032577,171
E01032579,1010
E01032580,439
E01032581,561
E01032582,13359
E01032583,6277
E01032584,1667
E01032623,392
E01032637,1754
E01032638,776
E01032639,1399
E01032640,1940
E01032646,3569
E01032719,219
E01032720,1122
E01032722,760
E01032739,219911
E01032740,74132
E01032741,6039
E01032742,1380
E01032743,219
E01032744,707
E01032764,1065
E01032765,494
E01032766,1212
E01032767,8828
E01032768,191
E01032769,451
E01032770,130
E01032771,49214
E01032772,244
E01032773,289
E01032774,1453
E01032775,160
E01032776,607
E01032777,3793
E01032778,830
E01032779,151
E01032780,2070
E01032781,477
E01032782,787
E01032783,297
E01032784,221
E01032785,240
E01032786,231
E01032787,379
E01032788,328
E01032789,358
E01032790,671
E01032803,1623
E01032805,316
E01032834,982
E01033000,203
E01033030,907
E01033081,437
E01033082,734
E01033083,3359
E01033084,878
E01033085,468
E01033086,106
E01033093,1923
E01033098,1281
E01033099,790
E01033100,769
E01033101,1370
E01033132,484
E01033133,530
E01033135,351
E01033146,101
E01033148,316
E01033150,303
E01033151,1220
E01033153,724
E01033207,3166
E01033208,929
E01033320,256
E01033322,184
E01033324,255
E01033325,202
E01033327,3244
E01033341,601
E01033424,3042
E01033455,526
E01033456,457
E01033457,649
E01033463,723
E01033464,563
E01033485,616
E01033486,250
E01033487,323
E01033488,593
E01033489,4805
E01033490,6887
E01033491,2067
E01033492,128
E01033493,924
E01033494,186
E01033568,253
E01033569,1374
E01033570,940
E01033571,305
E01033572,2255
E01033573,970
E01033574,285
E01033575,646
E01033576,419
E01033577,1326
E01033578,457
E01033579,1637
E01033580,355
E01033581,1587
E01033582,288
E01033583,3206
E01033584,274
E01033585,522
E01033586,1396
E01033587,968
E01033588,581
E01033589,2615
E01033590,255
E01033591,919
E01033592,140
E01033593,745
E01033594,13038
E01033595,59506
E01033596,12198
E01033597,537
E01033598,1063
E01033599,194
E01033600,437
E01033601,347
E01033602,527
E01033603,993
E01033604,808
E01033605,743
E01033606,216
E01033607,355
E01033608,264
E01033698,177
E01033699,1745
E01033700,604
E01033701,602
E01033702,508
E01033703,252
E01033704,1713
E01033705,163
E01033706,3620
E01033707,513
E01033708,23059
E01033709,705
E01033710,145
E01033711,2994
E01033712,1275
E01033713,339
E01033724,2040
E01033725,3648
E01033726,968
E01033727,590
E01033728,289
E01033729,1063
E01033730,1114
E01033731,1242
E01033732,231
E01033733,446
E01033734,526
E01033735,2521
E01033736,196
E01033737,3037
E01033738,1197
E01033739,158
E01033740,180
E01033741,2142
E01033742,148
E01033743,746
E01033744,396
E01033745,1612
E01033746,309
